season,team,state,zone,for_att,for_gl,ag_att,ag_gl
20252026,COL,ES,lane_other,478,8,685,5
20252026,COL,ES,unk,0,0,0,0
20252026,COL,PP,CNFI,84,10,88,6
20252026,COL,PP,MNFI,48,2,35,3
20252026,COL,PP,FNFI,62,1,36,4
20252026,COL,PP,Wide,147,13,112,5
20252026,COL,PP,lane_other,21,1,21,1
20252026,COL,PP,unk,0,0,0,0
20252026,COL,PK,CNFI,10,1,6,2
20252026,COL,PK,MNFI,8,0,10,3
20252026,COL,PK,FNFI,2,0,4,1
20252026,COL,PK,Wide,41,0,38,0
20252026,COL,PK,lane_other,72,0,91,0
20252026,COL,PK,unk,0,0,0,0
20252026,TOR,ES,CNFI,350,46,406,49
20252026,TOR,ES,MNFI,224,35,271,32
20252026,TOR,ES,FNFI,178,9,222,11
20252026,TOR,ES,Wide,984,21,1130,20
20252026,TOR,ES,lane_other,581,5,495,13
20252026,TOR,ES,unk,0,0,0,0
20252026,TOR,PP,CNFI,72,10,85,11
20252026,TOR,PP,MNFI,38,5,57,5
20252026,TOR,PP,FNFI,30,2,42,2
20252026,TOR,PP,Wide,75,6,136,7
20252026,TOR,PP,lane_other,16,2,28,2
20252026,TOR,PP,unk,0,0,0,0
20252026,TOR,PK,CNFI,8,1,10,2
20252026,TOR,PK,MNFI,11,3,12,2
20252026,TOR,PK,FNFI,1,0,0,0
20252026,TOR,PK,Wide,38,0,32,1
20252026,TOR,PK,lane_other,95,0,87,1
20252026,TOR,PK,unk,0,0,0,0
20252026,FLA,ES,CNFI,359,51,410,63
20252026,FLA,ES,MNFI,218,25,265,37
20252026,FLA,ES,FNFI,197,3,179,6
20252026,FLA,ES,Wide,1015,21,1000,23
20252026,FLA,ES,lane_other,518,6,560,3
20252026,FLA,ES,unk,0,0,0,0
20252026,FLA,PP,CNFI,114,10,98,12
20252026,FLA,PP,MNFI,51,6,51,7
20252026,FLA,PP,FNFI,64,3,54,2
20252026,FLA,PP,Wide,119,7,118,7
20252026,FLA,PP,lane_other,33,8,29,5
20252026,FLA,PP,unk,0,0,0,0
20252026,FLA,PK,CNFI,19,2,8,0
20252026,FLA,PK,MNFI,11,1,9,1
20252026,FLA,PK,FNFI,3,0,2,0
20252026,FLA,PK,Wide,53,0,37,1
20252026,FLA,PK,lane_other,86,1,120,0
20252026,FLA,PK,unk,0,0,0,0
20232024,MIN,ES,CNFI,496,74,444,63
20232024,MIN,ES,MNFI,356,44,335,38
20232024,MIN,ES,FNFI,251,9,367,10
20232024,MIN,ES,Wide,1719,27,1673,44
20232024,MIN,ES,lane_other,972,8,956,11
20232024,MIN,ES,unk,0,0,0,0
20232024,MIN,PP,CNFI,204,27,155,30
20232024,MIN,PP,MNFI,94,7,85,10
20232024,MIN,PP,FNFI,106,2,117,6
20232024,MIN,PP,Wide,300,20,218,16
20232024,MIN,PP,lane_other,55,5,49,2
20232024,MIN,PP,unk,0,0,0,0
20232024,MIN,PK,CNFI,12,1,13,3
20232024,MIN,PK,MNFI,5,1,14,4
20232024,MIN,PK,FNFI,1,0,1,0
20232024,MIN,PK,Wide,53,1,48,2
20232024,MIN,PK,lane_other,210,0,238,0
20232024,MIN,PK,unk,0,0,0,0
20242025,DET,ES,CNFI,451,50,533,61
20242025,DET,ES,MNFI,330,33,340,27
20242025,DET,ES,FNFI,253,7,326,11
20242025,DET,ES,Wide,1658,28,1718,36
20242025,DET,ES,lane_other,945,17,877,16
20242025,DET,ES,unk,0,0,0,0
20242025,DET,PP,CNFI,134,24,91,22
20242025,DET,PP,MNFI,58,6,55,12
20242025,DET,PP,FNFI,80,7,44,2
20242025,DET,PP,Wide,185,18,174,16
20242025,DET,PP,lane_other,54,6,36,2
20242025,DET,PP,unk,0,0,0,0
20242025,DET,PK,CNFI,7,0,10,3
20242025,DET,PK,MNFI,6,1,7,1
20242025,DET,PK,FNFI,2,0,3,0
20242025,DET,PK,Wide,43,1,46,1
20242025,DET,PK,lane_other,141,0,133,1
20242025,DET,PK,unk,0,0,0,0
20222023,BUF,ES,CNFI,564,86,646,86
20222023,BUF,ES,MNFI,553,58,554,55
20222023,BUF,ES,FNFI,311,5,243,11
20222023,BUF,ES,Wide,1459,42,1440,44
20222023,BUF,ES,lane_other,784,7,916,9
20222023,BUF,ES,unk,0,0,0,0
20222023,BUF,PP,CNFI,102,13,119,22
20222023,BUF,PP,MNFI,72,15,94,17
20222023,BUF,PP,FNFI,83,5,81,1
20222023,BUF,PP,Wide,218,26,224,16
20222023,BUF,PP,lane_other,30,2,30,0
20222023,BUF,PP,unk,0,0,0,0
20222023,BUF,PK,CNFI,25,7,20,4
20222023,BUF,PK,MNFI,17,0,12,0
20222023,BUF,PK,FNFI,5,0,6,0
20222023,BUF,PK,Wide,50,0,40,1
20222023,BUF,PK,lane_other,108,0,157,0
20222023,BUF,PK,unk,0,0,0,0
20252026,OTT,ES,CNFI,405,50,320,48
20252026,OTT,ES,MNFI,237,28,173,19
20252026,OTT,ES,FNFI,190,3,162,11
20252026,OTT,ES,Wide,1018,17,920,18
20252026,OTT,ES,lane_other,492,6,556,1
20252026,OTT,ES,unk,0,0,0,0
20252026,OTT,PP,CNFI,99,20,74,13
20252026,OTT,PP,MNFI,54,8,39,5
20252026,OTT,PP,FNFI,57,4,52,2
20252026,OTT,PP,Wide,119,10,81,6
20252026,OTT,PP,lane_other,19,1,26,2
20252026,OTT,PP,unk,0,0,0,0
20252026,OTT,PK,CNFI,12,1,6,2
20252026,OTT,PK,MNFI,10,3,9,0
20252026,OTT,PK,FNFI,1,0,3,0
20252026,OTT,PK,Wide,32,0,29,0
20252026,OTT,PK,lane_other,71,0,91,0
20252026,OTT,PK,unk,0,0,0,0
20212022,VGK,ES,CNFI,634,84,567,72
20212022,VGK,ES,MNFI,500,46,493,35
20212022,VGK,ES,FNFI,370,10,239,12
20212022,VGK,ES,Wide,1687,43,1483,35
20212022,VGK,ES,lane_other,1020,4,970,15
20212022,VGK,ES,unk,0,0,0,0
20212022,VGK,PP,CNFI,111,17,104,23
20212022,VGK,PP,MNFI,69,8,70,7
20212022,VGK,PP,FNFI,77,3,48,1
20212022,VGK,PP,Wide,175,9,184,13
20212022,VGK,PP,lane_other,33,0,25,2
20212022,VGK,PP,unk,0,0,0,0
20212022,VGK,PK,CNFI,19,7,14,4
20212022,VGK,PK,MNFI,8,0,17,1
20212022,VGK,PK,FNFI,2,1,7,0
20212022,VGK,PK,Wide,49,0,41,0
20212022,VGK,PK,lane_other,160,1,115,1
20212022,VGK,PK,unk,0,0,0,0
20222023,VGK,ES,CNFI,618,88,540,68
20222023,VGK,ES,MNFI,492,40,434,38
20222023,VGK,ES,FNFI,298,14,285,5
20222023,VGK,ES,Wide,1525,33,1801,34
20222023,VGK,ES,lane_other,1148,13,955,14
20222023,VGK,ES,unk,0,0,0,0
20222023,VGK,PP,CNFI,122,15,84,16
20222023,VGK,PP,MNFI,76,7,53,5
20222023,VGK,PP,FNFI,57,4,54,3
20222023,VGK,PP,Wide,203,8,165,12
20222023,VGK,PP,lane_other,37,6,26,3
20222023,VGK,PP,unk,0,0,0,0
20222023,VGK,PK,CNFI,21,5,15,2
20222023,VGK,PK,MNFI,8,3,14,1
20222023,VGK,PK,FNFI,0,0,1,0
20222023,VGK,PK,Wide,38,0,47,0
20222023,VGK,PK,lane_other,158,1,127,0
20222023,VGK,PK,unk,0,0,0,0
20222023,NYI,ES,CNFI,630,77,598,60
20222023,NYI,ES,MNFI,458,52,490,53
20222023,NYI,ES,FNFI,294,9,336,8
20222023,NYI,ES,Wide,1539,31,1575,22
20222023,NYI,ES,lane_other,1028,11,1009,5
20222023,NYI,ES,unk,0,0,0,0
20222023,NYI,PP,CNFI,95,13,137,13
20222023,NYI,PP,MNFI,92,4,76,8
20222023,NYI,PP,FNFI,85,2,81,3
20222023,NYI,PP,Wide,176,13,148,12
20222023,NYI,PP,lane_other,21,1,32,2
20222023,NYI,PP,unk,0,0,0,0
20222023,NYI,PK,CNFI,13,2,19,6
20222023,NYI,PK,MNFI,7,0,12,1
20222023,NYI,PK,FNFI,2,0,8,0
20222023,NYI,PK,Wide,45,1,62,0
20222023,NYI,PK,lane_other,171,0,151,0
20222023,NYI,PK,unk,0,0,0,0
20222023,STL,ES,CNFI,469,66,599,85
20222023,STL,ES,MNFI,531,69,580,52
20222023,STL,ES,FNFI,285,8,282,6
20222023,STL,ES,Wide,1323,29,1482,36
20222023,STL,ES,lane_other,968,11,864,12
20222023,STL,ES,unk,0,0,0,0
20222023,STL,PP,CNFI,82,16,99,20
20222023,STL,PP,MNFI,103,9,97,14
20222023,STL,PP,FNFI,61,5,75,3
20222023,STL,PP,Wide,171,13,173,13
20222023,STL,PP,lane_other,33,3,29,6
20222023,STL,PP,unk,0,0,0,0
20222023,STL,PK,CNFI,18,2,20,4
20222023,STL,PK,MNFI,21,3,17,4
20222023,STL,PK,FNFI,4,0,7,0
20222023,STL,PK,Wide,40,1,47,5
20222023,STL,PK,lane_other,110,0,138,0
20222023,STL,PK,unk,0,0,0,0
20252026,DET,ES,CNFI,349,40,355,47
20252026,DET,ES,MNFI,224,20,288,34
20252026,DET,ES,FNFI,209,10,204,8
20252026,DET,ES,Wide,1066,15,1064,24
20252026,DET,ES,lane_other,658,9,543,6
20252026,DET,ES,unk,0,0,0,0
20252026,DET,PP,CNFI,115,19,65,14
20252026,DET,PP,MNFI,60,6,39,3
20252026,DET,PP,FNFI,58,3,50,1
20252026,DET,PP,Wide,114,9,129,7
20252026,DET,PP,lane_other,35,2,18,1
20252026,DET,PP,unk,0,0,0,0
20252026,DET,PK,CNFI,4,0,9,0
20252026,DET,PK,MNFI,7,1,5,1
20252026,DET,PK,FNFI,0,0,2,0
20252026,DET,PK,Wide,34,0,30,0
20252026,DET,PK,lane_other,95,0,99,0
20252026,DET,PK,unk,0,0,0,0
20222023,CGY,ES,CNFI,572,69,481,73
20222023,CGY,ES,MNFI,566,59,463,49
20222023,CGY,ES,FNFI,379,9,289,17
20222023,CGY,ES,Wide,1702,38,1304,24
20222023,CGY,ES,lane_other,839,8,1051,10
20222023,CGY,ES,unk,0,0,0,0
20222023,CGY,PP,CNFI,134,23,124,6
20222023,CGY,PP,MNFI,114,10,82,10
20222023,CGY,PP,FNFI,89,2,59,1
20222023,CGY,PP,Wide,207,11,203,22
20222023,CGY,PP,lane_other,37,3,39,5
20222023,CGY,PP,unk,0,0,0,0
20222023,CGY,PK,CNFI,29,4,18,4
20222023,CGY,PK,MNFI,35,3,18,2
20222023,CGY,PK,FNFI,5,0,8,0
20222023,CGY,PK,Wide,82,1,56,0
20222023,CGY,PK,lane_other,159,0,182,0
20222023,CGY,PK,unk,0,0,0,0
20242025,CHI,ES,CNFI,412,58,567,83
20242025,CHI,ES,MNFI,288,33,432,39
20242025,CHI,ES,FNFI,238,7,291,18
20242025,CHI,ES,Wide,1545,36,1800,39
20242025,CHI,ES,lane_other,921,12,789,18
20242025,CHI,ES,unk,0,0,0,0
20242025,CHI,PP,CNFI,89,17,112,14
20242025,CHI,PP,MNFI,41,6,68,8
20242025,CHI,PP,FNFI,47,3,55,4
20242025,CHI,PP,Wide,124,17,177,8
20242025,CHI,PP,lane_other,14,1,30,4
20242025,CHI,PP,unk,0,0,0,0
20242025,CHI,PK,CNFI,10,3,8,3
20242025,CHI,PK,MNFI,17,1,13,2
20242025,CHI,PK,FNFI,5,0,1,0
20242025,CHI,PK,Wide,51,0,40,1
20242025,CHI,PK,lane_other,123,0,78,1
20242025,CHI,PK,unk,0,0,0,0
20242025,PIT,ES,CNFI,571,73,548,80
20242025,PIT,ES,MNFI,335,28,400,54
20242025,PIT,ES,FNFI,245,8,281,4
20242025,PIT,ES,Wide,1759,33,1786,47
20242025,PIT,ES,lane_other,931,11,984,11
20242025,PIT,ES,unk,0,0,0,0
20242025,PIT,PP,CNFI,153,18,81,13
20242025,PIT,PP,MNFI,58,12,80,9
20242025,PIT,PP,FNFI,56,2,93,6
20242025,PIT,PP,Wide,163,12,195,15
20242025,PIT,PP,lane_other,41,5,18,3
20242025,PIT,PP,unk,0,0,0,0
20242025,PIT,PK,CNFI,4,0,12,1
20242025,PIT,PK,MNFI,10,2,21,2
20242025,PIT,PK,FNFI,2,0,3,1
20242025,PIT,PK,Wide,49,1,74,0
20242025,PIT,PK,lane_other,147,0,136,0
20242025,PIT,PK,unk,0,0,0,0
20232024,SJS,ES,CNFI,465,47,678,94
20232024,SJS,ES,MNFI,342,35,483,50
20232024,SJS,ES,FNFI,226,5,305,8
20232024,SJS,ES,Wide,1686,18,1955,59
20232024,SJS,ES,lane_other,1146,15,982,16
20232024,SJS,ES,unk,0,0,0,0
20232024,SJS,PP,CNFI,83,14,157,23
20232024,SJS,PP,MNFI,61,7,112,12
20232024,SJS,PP,FNFI,52,3,88,2
20232024,SJS,PP,Wide,146,13,230,18
20232024,SJS,PP,lane_other,45,5,36,5
20232024,SJS,PP,unk,0,0,0,0
20232024,SJS,PK,CNFI,9,0,11,2
20232024,SJS,PK,MNFI,9,2,16,3
20232024,SJS,PK,FNFI,3,0,5,0
20232024,SJS,PK,Wide,59,1,63,0
20232024,SJS,PK,lane_other,207,0,155,1
20232024,SJS,PK,unk,0,0,0,0
20242025,SEA,ES,CNFI,445,58,529,81
20242025,SEA,ES,MNFI,355,50,383,31
20242025,SEA,ES,FNFI,297,11,318,10
20242025,SEA,ES,Wide,1817,32,1845,39
20242025,SEA,ES,lane_other,981,16,851,15
20242025,SEA,ES,unk,0,0,0,0
20242025,SEA,PP,CNFI,98,16,101,13
20242025,SEA,PP,MNFI,50,8,61,6
20242025,SEA,PP,FNFI,78,6,110,6
20242025,SEA,PP,Wide,165,6,173,15
20242025,SEA,PP,lane_other,23,1,26,1
20242025,SEA,PP,unk,0,0,0,0
20242025,SEA,PK,CNFI,10,0,12,2
20242025,SEA,PK,MNFI,12,2,9,0
20242025,SEA,PK,FNFI,5,1,4,0
20242025,SEA,PK,Wide,50,0,54,0
20242025,SEA,PK,lane_other,149,0,112,1
20242025,SEA,PK,unk,0,0,0,0
20232024,NSH,ES,CNFI,620,82,502,64
20232024,NSH,ES,MNFI,378,42,377,32
20232024,NSH,ES,FNFI,337,10,245,10
20232024,NSH,ES,Wide,1739,27,1741,33
20232024,NSH,ES,lane_other,1018,9,1040,19
20232024,NSH,ES,unk,0,0,0,0
20232024,NSH,PP,CNFI,158,24,135,23
20232024,NSH,PP,MNFI,97,13,64,10
20232024,NSH,PP,FNFI,85,4,47,5
20232024,NSH,PP,Wide,199,13,220,14
20232024,NSH,PP,lane_other,47,4,32,4
20232024,NSH,PP,unk,0,0,0,0
20232024,NSH,PK,CNFI,15,2,16,4
20232024,NSH,PK,MNFI,17,2,14,0
20232024,NSH,PK,FNFI,5,0,8,0
20232024,NSH,PK,Wide,41,0,72,0
20232024,NSH,PK,lane_other,168,2,196,0
20232024,NSH,PK,unk,0,0,0,0
20212022,CAR,ES,CNFI,678,90,547,70
20212022,CAR,ES,MNFI,499,47,399,39
20212022,CAR,ES,FNFI,343,14,263,5
20212022,CAR,ES,Wide,1696,25,1371,24
20212022,CAR,ES,lane_other,709,19,938,9
20212022,CAR,ES,unk,0,0,0,0
20212022,CAR,PP,CNFI,111,19,95,14
20212022,CAR,PP,MNFI,76,12,63,4
20212022,CAR,PP,FNFI,71,2,58,3
20212022,CAR,PP,Wide,218,11,157,6
20212022,CAR,PP,lane_other,38,4,40,3
20212022,CAR,PP,unk,0,0,0,0
20212022,CAR,PK,CNFI,24,2,19,1
20212022,CAR,PK,MNFI,25,1,14,2
20212022,CAR,PK,FNFI,5,0,1,0
20212022,CAR,PK,Wide,71,1,47,0
20212022,CAR,PK,lane_other,101,0,122,0
20212022,CAR,PK,unk,0,0,0,0
20212022,EDM,ES,CNFI,634,90,529,66
20212022,EDM,ES,MNFI,449,44,515,47
20212022,EDM,ES,FNFI,339,7,293,10
20212022,EDM,ES,Wide,1550,28,1509,43
20212022,EDM,ES,lane_other,836,15,973,8
20212022,EDM,ES,unk,0,0,0,0
20212022,EDM,PP,CNFI,142,22,117,24
20212022,EDM,PP,MNFI,85,8,100,8
20212022,EDM,PP,FNFI,85,4,75,5
20212022,EDM,PP,Wide,189,20,229,11
20212022,EDM,PP,lane_other,49,7,38,3
20212022,EDM,PP,unk,0,0,0,0
20212022,EDM,PK,CNFI,24,5,15,3
20212022,EDM,PK,MNFI,16,2,16,3
20212022,EDM,PK,FNFI,8,2,0,0
20212022,EDM,PK,Wide,60,1,37,0
20212022,EDM,PK,lane_other,146,1,136,0
20212022,EDM,PK,unk,0,0,0,0
20222023,EDM,ES,CNFI,720,81,517,78
20222023,EDM,ES,MNFI,492,59,450,39
20222023,EDM,ES,FNFI,262,10,288,15
20222023,EDM,ES,Wide,1385,28,1450,32
20222023,EDM,ES,lane_other,844,16,959,6
20222023,EDM,ES,unk,0,0,0,0
20222023,EDM,PP,CNFI,165,33,134,30
20222023,EDM,PP,MNFI,99,16,99,11
20222023,EDM,PP,FNFI,74,4,85,7
20222023,EDM,PP,Wide,191,19,246,10
20222023,EDM,PP,lane_other,67,15,36,4
20222023,EDM,PP,unk,0,0,0,0
20222023,EDM,PK,CNFI,24,8,9,4
20222023,EDM,PK,MNFI,25,3,12,1
20222023,EDM,PK,FNFI,6,1,3,0
20222023,EDM,PK,Wide,49,2,43,1
20222023,EDM,PK,lane_other,173,2,170,0
20222023,EDM,PK,unk,0,0,0,0
20242025,WSH,ES,CNFI,545,81,519,70
20242025,WSH,ES,MNFI,390,44,334,30
20242025,WSH,ES,FNFI,288,16,286,11
20242025,WSH,ES,Wide,1734,36,1615,25
20242025,WSH,ES,lane_other,934,13,924,13
20242025,WSH,ES,unk,0,0,0,0
20242025,WSH,PP,CNFI,110,15,92,12
20242025,WSH,PP,MNFI,63,9,55,2
20242025,WSH,PP,FNFI,65,9,67,6
20242025,WSH,PP,Wide,184,16,232,17
20242025,WSH,PP,lane_other,22,1,32,2
20242025,WSH,PP,unk,0,0,0,0
20242025,WSH,PK,CNFI,15,3,10,5
20242025,WSH,PK,MNFI,6,2,15,1
20242025,WSH,PK,FNFI,0,0,3,0
20242025,WSH,PK,Wide,76,3,67,0
20242025,WSH,PK,lane_other,156,0,136,0
20242025,WSH,PK,unk,0,0,0,0
20232024,PHI,ES,CNFI,569,73,506,80
20232024,PHI,ES,MNFI,370,32,343,40
20232024,PHI,ES,FNFI,274,11,242,20
20232024,PHI,ES,Wide,2007,35,1669,32
20232024,PHI,ES,lane_other,1151,10,959,13
20232024,PHI,ES,unk,0,0,0,0
20232024,PHI,PP,CNFI,105,11,107,19
20232024,PHI,PP,MNFI,57,1,75,7
20232024,PHI,PP,FNFI,92,3,82,4
20232024,PHI,PP,Wide,237,8,164,9
20232024,PHI,PP,lane_other,39,4,28,0
20232024,PHI,PP,unk,0,0,0,0
20232024,PHI,PK,CNFI,20,4,11,2
20232024,PHI,PK,MNFI,28,6,14,0
20232024,PHI,PK,FNFI,8,0,2,0
20232024,PHI,PK,Wide,74,2,84,1
20232024,PHI,PK,lane_other,212,4,198,1
20232024,PHI,PK,unk,0,0,0,0
20232024,WPG,ES,CNFI,590,84,569,64
20232024,WPG,ES,MNFI,382,43,348,28
20232024,WPG,ES,FNFI,282,10,288,4
20232024,WPG,ES,Wide,1815,29,1751,22
20232024,WPG,ES,lane_other,937,13,909,4
20232024,WPG,ES,unk,0,0,0,0
20232024,WPG,PP,CNFI,120,22,127,23
20232024,WPG,PP,MNFI,70,10,65,6
20232024,WPG,PP,FNFI,71,1,98,5
20232024,WPG,PP,Wide,172,11,188,11
20232024,WPG,PP,lane_other,29,0,28,4
20232024,WPG,PP,unk,0,0,0,0
20232024,WPG,PK,CNFI,9,1,8,0
20232024,WPG,PK,MNFI,12,1,14,2
20232024,WPG,PK,FNFI,3,0,5,1
20232024,WPG,PK,Wide,60,0,58,0
20232024,WPG,PK,lane_other,171,0,172,2
20232024,WPG,PK,unk,0,0,0,0
20232024,NYI,ES,CNFI,607,74,571,61
20232024,NYI,ES,MNFI,343,34,367,36
20232024,NYI,ES,FNFI,271,13,327,17
20232024,NYI,ES,Wide,1878,36,1919,34
20232024,NYI,ES,lane_other,1169,12,968,12
20232024,NYI,ES,unk,0,0,0,0
20232024,NYI,PP,CNFI,110,17,120,21
20232024,NYI,PP,MNFI,69,11,84,12
20232024,NYI,PP,FNFI,40,2,71,5
20232024,NYI,PP,Wide,191,10,193,18
20232024,NYI,PP,lane_other,45,5,29,2
20232024,NYI,PP,unk,0,0,0,0
20232024,NYI,PK,CNFI,8,4,12,1
20232024,NYI,PK,MNFI,14,2,14,1
20232024,NYI,PK,FNFI,2,0,3,0
20232024,NYI,PK,Wide,51,2,77,0
20232024,NYI,PK,lane_other,183,2,158,0
20232024,NYI,PK,unk,0,0,0,0
20252026,CHI,ES,CNFI,289,43,461,52
20252026,CHI,ES,MNFI,228,24,296,36
20252026,CHI,ES,FNFI,142,5,190,4
20252026,CHI,ES,Wide,1015,14,1027,26
20252026,CHI,ES,lane_other,575,7,525,7
20252026,CHI,ES,unk,0,0,0,0
20252026,CHI,PP,CNFI,69,7,112,17
20252026,CHI,PP,MNFI,42,4,49,6
20252026,CHI,PP,FNFI,38,0,36,0
20252026,CHI,PP,Wide,108,5,81,5
20252026,CHI,PP,lane_other,13,1,24,3
20252026,CHI,PP,unk,0,0,0,0
20252026,CHI,PK,CNFI,7,2,6,2
20252026,CHI,PK,MNFI,8,1,6,0
20252026,CHI,PK,FNFI,4,0,1,0
20252026,CHI,PK,Wide,23,0,26,0
20252026,CHI,PK,lane_other,66,0,80,0
20252026,CHI,PK,unk,0,0,0,0
20212022,BUF,ES,CNFI,481,56,601,86
20212022,BUF,ES,MNFI,454,53,471,56
20212022,BUF,ES,FNFI,344,5,345,14
20212022,BUF,ES,Wide,1372,35,1514,29
20212022,BUF,ES,lane_other,742,10,808,18
20212022,BUF,ES,unk,0,0,0,0
20212022,BUF,PP,CNFI,67,12,109,18
20212022,BUF,PP,MNFI,66,7,92,12
20212022,BUF,PP,FNFI,81,2,75,5
20212022,BUF,PP,Wide,197,23,184,14
20212022,BUF,PP,lane_other,17,2,28,1
20212022,BUF,PP,unk,0,0,0,0
20212022,BUF,PK,CNFI,6,2,23,5
20212022,BUF,PK,MNFI,16,2,15,0
20212022,BUF,PK,FNFI,2,0,4,1
20212022,BUF,PK,Wide,50,0,43,0
20212022,BUF,PK,lane_other,120,1,113,0
20212022,BUF,PK,unk,0,0,0,0
20232024,STL,ES,CNFI,464,59,647,78
20232024,STL,ES,MNFI,348,44,440,46
20232024,STL,ES,FNFI,299,8,257,8
20232024,STL,ES,Wide,1618,24,1808,29
20232024,STL,ES,lane_other,1012,16,859,10
20232024,STL,ES,unk,0,0,0,0
20232024,STL,PP,CNFI,127,19,149,21
20232024,STL,PP,MNFI,77,7,72,11
20232024,STL,PP,FNFI,76,4,59,2
20232024,STL,PP,Wide,198,10,181,9
20232024,STL,PP,lane_other,41,4,39,2
20232024,STL,PP,unk,0,0,0,0
20232024,STL,PK,CNFI,22,6,22,4
20232024,STL,PK,MNFI,15,3,11,0
20232024,STL,PK,FNFI,4,1,4,0
20232024,STL,PK,Wide,54,1,60,0
20232024,STL,PK,lane_other,130,0,181,1
20232024,STL,PK,unk,0,0,0,0
20232024,VAN,ES,CNFI,603,94,537,69
20232024,VAN,ES,MNFI,377,36,293,24
20232024,VAN,ES,FNFI,312,12,260,10
20232024,VAN,ES,Wide,1572,34,1571,28
20232024,VAN,ES,lane_other,842,14,1009,11
20232024,VAN,ES,unk,0,0,0,0
20232024,VAN,PP,CNFI,172,20,134,17
20232024,VAN,PP,MNFI,87,10,56,11
20232024,VAN,PP,FNFI,100,10,62,5
20232024,VAN,PP,Wide,189,14,213,14
20232024,VAN,PP,lane_other,30,2,52,4
20232024,VAN,PP,unk,0,0,0,0
20232024,VAN,PK,CNFI,12,4,16,3
20232024,VAN,PK,MNFI,12,3,15,2
20232024,VAN,PK,FNFI,2,0,5,0
20232024,VAN,PK,Wide,67,0,56,1
20232024,VAN,PK,lane_other,175,0,203,1
20232024,VAN,PK,unk,0,0,0,0
