player_id,player_name,es_toi_min,CNFI_SA,CNFI_SA_per60,CNFI_SA_lo95,CNFI_SA_hi95,CNFI_centrality,MNFI_SA,MNFI_SA_per60,MNFI_SA_lo95,MNFI_SA_hi95,MNFI_centrality,FNFI_SA,FNFI_SA_per60,FNFI_SA_lo95,FNFI_SA_hi95,FNFI_centrality,TNFI_SA,TNFI_SA_per60,TNFI_SA_lo95,TNFI_SA_hi95,P2_weighted,TNFI_rank_raw,P2_weighted_rank,rank_delta,weighting_flag
8474573,Josh Bailey,1860.7,294,9.4803,8.5269,10.5152,4.19,250,8.0615,7.1756,9.0351,6.324,149,4.8046,4.1149,5.5967,7.356,693,22.3464,21.042,23.6752,2.2565,574,580,-6,
8477401,John Hayden,772.58,139,10.795,9.261,12.5073,4.158,85,6.6012,5.3884,8.0384,7.024,64,4.9703,3.9222,6.2607,7.359,288,22.3665,20.3519,24.4326,2.2775,575,582,-7,
8483516,Jimmy Snuggerud,643.78,107,9.9723,8.3639,11.8116,3.953,67,6.2443,4.9655,7.8008,7.433,66,6.1511,4.8821,7.6989,7.318,240,22.3678,20.1711,24.64,2.1785,576,562,14,LOW_DANGER_MIX
8482745,Mason McTavish,3650.7,596,9.7954,9.0966,10.5351,4.084,420,6.9028,6.3054,7.5476,7.438,349,5.7359,5.1884,6.3334,7.754,1365,22.4341,21.499,23.3814,2.1998,577,568,9,
8477126,Jayson Megna,676.33,118,10.4682,8.8681,12.2993,4.381,76,6.7422,5.4462,8.3078,7.079,59,5.2341,4.096,6.6573,7.593,253,22.4446,20.3152,24.6813,2.2472,578,579,-1,
8479393,Noah Gregor,2803.58,446,9.5449,8.7593,10.3837,4.141,339,7.255,6.5609,8.0092,6.628,265,5.6713,5.0537,6.3538,6.97,1050,22.4712,21.404,23.5524,2.1976,579,567,12,LOW_DANGER_MIX
8480078,Filip Chytil,2587.6,461,10.6894,9.8321,11.6007,4.343,307,7.1186,6.4037,7.8991,7.147,206,4.7766,4.1869,5.4396,7.379,974,22.5846,21.473,23.7113,2.2889,580,585,-5,
8481058,Jesse Ylonen,1095.13,179,9.807,8.565,11.1926,3.777,123,6.7389,5.6979,7.9442,7.187,111,6.0815,5.0918,7.2398,7.306,413,22.6274,20.9362,24.3756,2.2325,581,574,7,
8477935,Sam Bennett,4531.28,771,10.209,9.57,10.8829,4.15,560,7.4151,6.8596,8.0098,7.207,379,5.0184,4.556,5.5239,7.504,1710,22.6426,21.8037,23.4968,2.2785,582,583,-1,
8476960,Andreas Athanasiou,1856.82,327,10.5665,9.5664,11.6447,4.327,235,7.5936,6.7316,8.5467,7.013,146,4.7178,4.0339,5.5051,6.712,708,22.8779,21.5661,24.2145,2.3283,583,591,-8,
8484241,Matthew Wood,510.2,99,11.6425,9.7278,13.8408,4.616,58,6.8209,5.3407,8.6529,7.552,38,4.4688,3.2858,6.0371,6.711,195,22.9322,20.4723,25.5156,2.3343,584,593,-9,
8477460,Laurent Dauphin,637.78,112,10.5365,8.8797,12.4192,4.357,89,8.3727,6.8859,10.1128,6.539,43,4.0453,3.0252,5.3733,6.442,244,22.9545,20.7327,25.2452,2.3687,585,599,-14,HIGH_DANGER_MIX
8479366,Logan Brown,631.63,100,9.4992,7.911,11.3241,4.77,92,8.7392,7.2129,10.5124,6.098,50,4.7496,3.6314,6.1674,6.92,242,22.988,20.7497,25.2845,2.2795,586,584,2,
8480853,Liam Foudy,818.93,127,9.3048,7.9136,10.8877,4.276,116,8.4989,7.1656,10.0315,7.371,71,5.2019,4.1579,6.4766,7.606,314,23.0055,21.0427,25.0299,2.2598,587,581,6,
8482172,Landon Slaggert,812.6,147,10.854,9.3526,12.5249,4.143,105,7.7529,6.4698,9.2376,7.286,60,4.4302,3.4658,5.6308,7.817,312,23.0372,21.0574,25.0599,2.3851,588,601,-13,HIGH_DANGER_MIX
8474683,Derek Grant,1394.85,227,9.7645,8.6571,10.9809,4.423,165,7.0975,6.1423,8.177,6.503,146,6.2802,5.38,7.3094,7.075,538,23.1423,21.628,24.6892,2.2202,589,573,16,LOW_DANGER_MIX
8471794,Darren Helm,684.35,111,9.7319,8.1929,11.5072,4.577,94,8.2414,6.8185,9.9157,7.085,59,5.1728,4.0476,6.5805,5.966,264,23.1461,21.0129,25.3793,2.3028,590,588,2,
8484158,Easton Cowan,566.9,104,11.0072,9.2239,13.0423,4.212,65,6.8795,5.4581,8.6097,7.954,50,5.2919,4.0517,6.8629,6.84,219,23.1787,20.8236,25.6175,2.3353,591,595,-4,
8476326,Josh Archibald,559.07,94,10.0882,8.3664,12.0842,4.649,72,7.7272,6.2127,9.5475,7.528,50,5.3661,4.1103,6.9595,8.86,216,23.1815,20.8167,25.6449,2.2381,592,577,15,LOW_DANGER_MIX
8477503,Max Domi,4449.13,780,10.5189,9.8657,11.2063,4.133,559,7.5385,6.9737,8.1426,7.481,385,5.192,4.7176,5.7095,7.577,1724,23.2495,22.3974,24.1146,2.3344,593,594,-1,
8478366,Frank Vatrano,4564.9,828,10.883,10.2283,11.5695,4.296,510,6.7033,6.1743,7.2712,7.441,433,5.6913,5.2014,6.2218,7.023,1771,23.2776,22.435,24.1306,2.3052,594,589,5,
8483450,Ryan Greene,721.33,143,11.8946,10.2517,13.7404,4.657,76,6.3216,5.1028,7.7972,7.908,61,5.0739,3.9856,6.4311,7.721,280,23.2902,21.2073,25.4656,2.3369,595,596,-1,
8480021,Jack Studnicka,923.12,155,10.0746,8.7121,11.6047,4.174,134,8.7096,7.4353,10.1626,6.925,70,4.5498,3.6278,5.6839,6.857,359,23.334,21.4812,25.2479,2.3832,596,600,-4,
8476458,Ryan Strome,4916.42,892,10.886,10.2555,11.5481,4.169,598,7.298,6.768,7.8647,7.351,437,5.3332,4.8753,5.8304,7.249,1927,23.5171,22.7057,24.3427,2.3628,597,598,-1,
8478431,Evgeny Svechnikov,1335.7,205,9.2087,8.1067,10.4257,4.044,178,7.9958,6.9635,9.1507,7.197,141,6.3338,5.4108,7.3896,6.638,524,23.5382,21.9827,25.1202,2.2456,598,578,20,LOW_DANGER_MIX
8480031,Maxime Comtois,1447.45,245,10.1558,9.0524,11.3706,4.176,185,7.6687,6.6975,8.7628,7.097,141,5.8448,4.9927,6.8284,6.589,571,23.6692,22.1842,25.2024,2.332,599,592,7,
8475794,Tyler Seguin,3480.98,580,9.9972,9.2765,10.7618,4.316,456,7.8598,7.2116,8.5568,7.654,338,5.8259,5.2621,6.443,7.485,1374,23.683,22.7161,24.6636,2.2987,600,587,13,LOW_DANGER_MIX
8477407,Anthony Duclair,3188.15,584,10.9907,10.2086,11.8196,4.06,400,7.5279,6.8652,8.2453,7.4,286,5.3824,4.8167,6.0079,7.615,1270,23.901,22.8904,24.9285,2.4178,601,603,-2,
8477357,Saku Maenalanen,555.0,87,9.4054,7.7328,11.3612,3.931,85,9.1892,7.535,11.1295,6.753,50,5.4054,4.1402,7.0088,6.76,222,24.0,21.6038,26.4787,2.3985,602,602,0,
8475098,Tyler Bozak,529.63,80,9.0629,7.379,11.0357,4.775,86,9.7426,7.9994,11.7639,6.767,48,5.4377,4.1394,7.0821,5.958,214,24.2432,21.7703,26.7656,2.3208,603,590,13,LOW_DANGER_MIX
8478967,Lane Pederson,573.9,113,11.8139,9.9837,13.8818,3.743,74,7.7365,6.2371,9.5293,6.649,46,4.8092,3.6371,6.3146,6.239,233,24.3596,21.9902,26.7956,2.5729,604,605,-1,
8479514,Rem Pitlick,1459.45,301,12.3745,11.1796,13.6697,4.173,188,7.7289,6.758,8.8216,6.612,124,5.0978,4.3048,6.0247,5.911,613,25.2013,23.7039,26.7393,2.6237,605,607,-2,
8470595,Eric Staal,831.82,161,11.6131,10.0859,13.3042,3.894,103,7.4295,6.1879,8.8753,6.573,88,6.3476,5.1992,7.7106,7.216,352,25.3902,23.3961,27.4156,2.5365,606,604,2,
8484186,Ryan Leonard,600.47,120,11.9907,10.1968,14.0322,4.017,86,8.5933,7.0537,10.4186,7.919,52,5.196,4.0021,6.7134,8.173,258,25.7799,23.4573,28.1962,2.6718,607,609,-2,
8475169,Evander Kane,3003.42,576,11.5069,10.6874,12.3768,4.342,444,8.8699,8.1364,9.6598,7.572,273,5.4538,4.8686,6.1032,7.824,1293,25.8306,24.7775,26.9014,2.6044,608,606,2,
8475178,Zack Kassian,1062.27,206,11.6355,10.2787,13.1305,4.194,157,8.8678,7.6654,10.227,6.917,95,5.3659,4.4241,6.4879,6.884,458,25.8692,24.1065,27.6746,2.6467,609,608,1,
8476851,Alex Galchenyuk,780.75,153,11.7579,10.175,13.5119,4.026,112,8.6071,7.2341,10.1841,6.518,81,6.2248,5.0541,7.6243,7.926,346,26.5898,24.5128,28.6833,2.674,610,610,0,
