player_id,player_name,es_toi_min,P1a_weighted_CNFI,P1a_weighted_MNFI,P1a_weighted_total,P2_weighted,z_P1a_weighted,z_P2_weighted,twoway_score,off_rank,def_rank,twoway_rank
8474190,Wayne Simmonds,750.03,1.5617,0.9616,2.5233,1.9674,0.9968374561995083,0.2917756572046938,0.7050617989948145,94,400,189
8475848,Brendan Gallagher,3480.93,1.624,0.9377,2.5617,1.9952,1.1202548699749335,0.43513288165912095,0.6851219883158126,80,429,190
8481789,Tye Kartye,1856.98,1.2896,0.8757,2.1653000000000002,1.749,-0.153772807644292,-0.8344551996603001,0.6806823920160081,312,121,191
8476887,Filip Forsberg,5068.33,1.3223,0.9288,2.2511,1.8031,0.12198797626017174,-0.5554758527903552,0.6774638290505269,244,179,192
8476539,Jonathan Marchessault,5216.33,1.3197,0.9499,2.2696,1.8147,0.1814468865426027,-0.49565773035613353,0.6771046168987362,233,196,193
8483524,Shane Wright,1553.15,1.3413,0.78,2.1212999999999997,1.7241,-0.2951885942619675,-0.9628578935061725,0.667669299244205,348,87,194
8474564,Steven Stamkos,5583.73,1.3705,0.9506,2.3211,1.8525,0.3469676367882888,-0.30073315897565345,0.6477007957639422,189,247,195
8475793,Ryan Johansen,2496.67,1.23,0.8899,2.1199,1.7272,-0.29968818747252934,-0.9468720159590955,0.6471838284865662,351,90,196
8480448,Parker Kelly,2953.38,1.1346,0.7687,1.9033000000000002,1.5926,-0.9958395370495322,-1.640968505583767,0.6451289685342348,528,19,197
8479705,Jeffrey Viel,684.37,1.6652,0.9089,2.5741,2.0128,1.1601084098399141,0.5258914122489732,0.634216997590941,75,454,198
8479337,Alex DeBrincat,5869.85,1.1868,0.8604,2.0472,1.6853,-0.5333456349067307,-1.1629391995792573,0.6295935646725266,420,53,199
8480068,Ryan Poehling,3412.87,1.4104,0.7642,2.1746,1.7659,-0.12388265274555753,-0.7473063833552712,0.6234237306097137,301,139,200
8477451,Ryan Hartman,4560.95,1.3264,0.9772,2.3036,1.8464,0.2907227216562592,-0.33218924060054567,0.6229119622568049,203,241,201
8476480,Vladislav Namestnikov,3981.65,1.505,0.7811,2.2861,1.8356,0.23447780652422956,-0.38788197528068347,0.622359781804913,220,228,202
8476468,J.T. Miller,5467.18,1.251,0.8656,2.1166,1.7349,-0.3102943714688544,-0.9071651588260347,0.5968707873571802,355,101,203
8480064,Josh Norris,3077.97,1.1728,0.7954,1.9682,1.6428,-0.787251251788464,-1.3821004240149817,0.5948491722265177,489,32,204
8476880,Tom Wilson,4665.7,1.2547,0.8356,2.0903,1.7194,-0.39482244392441856,-0.9870945465614169,0.5922721026369984,370,83,205
8475754,Brock Nelson,5505.23,1.4867,0.8799,2.3666,1.8933,0.49320441613156557,-0.0903383835173581,0.5835427996489236,163,301,206
8478550,Artemi Panarin,6005.47,1.4636,1.0101,2.4737,1.9605,0.8374232967395854,0.2561941878257167,0.5812291089138687,114,390,207
8476389,Vincent Trocheck,5892.17,1.4222,0.9621,2.3842999999999996,1.9054,0.550092130293674,-0.02794189373683415,0.5780340240305082,157,316,208
8480980,Connor Dewar,2729.68,1.2519,0.757,2.0089,1.6736,-0.656441649167115,-1.2232729954827393,0.5668313463156243,455,43,209
8482149,Cole Perfetti,3358.25,1.3237,0.8218,2.1455,1.7608,-0.2174099116222454,-0.7736057302875587,0.5561958186653133,325,132,210
8477960,Adrian Kempe,5521.97,1.2382,0.8287,2.0669,1.7131,-0.4700299304438182,-1.01958197512483,0.5495520446810118,402,76,211
8478508,Yakov Trenin,4298.18,1.368,0.8173,2.1853000000000002,1.7881,-0.08949290463625835,-0.6328268731794339,0.5433339685431755,289,165,212
8474176,Carl Hagelin,671.12,1.2159,0.9773,2.1932,1.7938,-0.06410234294808573,-0.6034334854315836,0.5393311424834979,281,169,213
8478028,Fredrik Olofsson,736.83,1.2137,0.7742,1.9879,1.6662,-0.7239355473255508,-1.2614328322080188,0.5374972848824681,473,41,214
8479661,Tanner Jeannot,3718.5,1.3467,0.7783,2.125,1.7529,-0.2832968122054804,-0.8143439343591405,0.5310471221536601,343,128,215
8478434,Keegan Kolesar,3947.37,1.601,0.8797,2.4807,1.9763,0.8599212627923976,0.3376705959688804,0.5222506668235172,109,409,216
8476882,Teuvo Teravainen,4754.7,1.2927,0.8276,2.1203,1.7517,-0.2984025894123688,-0.8205320159902662,0.5221294265778973,350,126,217
8482665,Matty Beniers,4456.55,1.1654,0.8537,2.0191,1.6899,-0.6236588986330187,-1.1392182199932732,0.5155593213602545,447,57,218
8482088,Justin Sourdif,666.2,1.4286,0.8499,2.2785,1.8541,0.21005144338117807,-0.2924823834674848,0.5025338268486629,228,250,219
8478462,Nicolas Roy,4201.1,1.4594,0.9472,2.4066,1.9344,0.6217642221476328,0.12160341234871867,0.5001608097989142,144,363,220
8481481,Blake Lizotte,3144.32,1.3643,0.9342,2.2985,1.8683,0.2743313463892117,-0.21925675083248977,0.4935880972217015,210,270,221
8476878,Zemgus Girgensons,3601.97,1.307,0.8151,2.1221,1.7596,-0.292617398141645,-0.7797938119186844,0.48717641377703935,345,131,222
8478439,Travis Konecny,5461.97,1.2787,0.8037,2.0824,1.7365,-0.4202130056125926,-0.8989143833178671,0.4787013777052745,378,103,223
8483468,Jiri Kulich,829.1,1.1887,0.9625,2.1512000000000002,1.7795,-0.1990901392649557,-0.677174791535839,0.47808465227088337,322,157,224
8477947,Sonny Milano,2306.28,1.4898,0.8992,2.3890000000000002,1.9332,0.5651979075005639,0.11541533071759301,0.44978257678297084,153,359,225
8474189,Lars Eller,4337.98,1.3454,0.8649,2.2103,1.8258,-0.009143025876216637,-0.4384179752682143,0.4292749493919977,274,210,226
8481068,Yegor Sharangovich,4752.73,1.2076,0.8973,2.1048999999999998,1.7609,-0.3478981147285549,-0.7730900568182982,0.4251919420897433,361,133,227
8482109,Alexis Lafrenière,5219.73,1.5361,1.0327,2.5688,2.0502,1.143074235542785,0.7187532897524102,0.4243209457903748,77,488,228
8482062,Cole Smith,2944.98,1.2669,0.7505,2.0174,1.7069,-0.6291226903887016,-1.0515537302189828,0.4224310398302812,449,72,229
8478413,Jordan Greenway,3165.77,1.2316,0.7307,1.9623,1.6734,-0.806213823175834,-1.2243043424212603,0.4180905192454263,492,42,230
8479346,Dillon Dube,2275.8,1.3656,1.113,2.4786,1.9958,0.8531718729765541,0.4382269224746838,0.41494495050187025,113,431,231
8478472,Mathieu Joseph,3379.75,1.256,0.8236,2.0796,1.7479,-0.42921219203371636,-0.8401276078221664,0.4109154157884501,380,119,232
8479972,Mason Shaw,739.42,1.1678,0.6782,1.846,1.603,-1.180001459167549,-1.5873384647806723,0.40733700561312336,559,25,233
8477290,Michael Raffl,948.42,1.4599,0.7316,2.1915,1.8187,-0.0695661347037687,-0.4750307915857124,0.40546465688194366,283,199,234
8482079,Marco Rossi,3128.22,1.2595,0.7874,2.0469,1.7291,-0.5343098334518518,-0.9370742200431454,0.40276438659129365,421,93,235
8475772,Riley Sheahan,709.4,1.2035,0.8138,2.0173,1.7111,-0.629444089903741,-1.0298954445100406,0.40045135460629955,450,75,236
8474037,James van Riemsdyk,3902.08,1.4791,0.8238,2.3029,1.8908,0.288472925050979,-0.10323022024887103,0.39170314529985,204,298,237
8479994,Jaret Anderson-Dolan,876.68,1.3621,0.9508,2.3129,1.8971,0.3206128765549951,-0.07074279168545788,0.391355668240453,195,304,238
8475768,Jaden Schwartz,4015.72,1.2161,0.8516,2.0677,1.7451,-0.4674587343234971,-0.8545664649614607,0.3871077306379636,401,112,239
8475168,Matt Duchene,5117.42,1.4025,1.0521,2.4546,1.9868,0.7760359893669136,0.39181631024123564,0.384219679125678,120,420,240
8481186,Logan O'Connor,3696.73,1.2646,0.8793,2.1439,1.7933,-0.22255230386288893,-0.606011852777887,0.3834595489149981,327,168,241
8479336,Carl Grundstrom,2410.68,1.435,0.9861,2.4211,1.967,0.6683671518284571,0.2897129633276519,0.3786541885008052,132,399,242
8475158,Ryan O'Reilly,5261.2,1.3485,0.8784,2.2269,1.847,0.04420929362045108,-0.32909519978498286,0.3733044934054339,263,242,243
8479353,Brett Howden,3437.6,1.5726,0.9336,2.5061999999999998,2.0211,0.9418781391276392,0.568692310197598,0.37318582893004115,100,463,244
8482055,Drew O'Connor,3339.45,1.5408,0.8596,2.4004,1.9552,0.6018374522151418,0.22886349395490937,0.3729739582602325,147,387,245
8479619,Michael Carcone,2161.83,1.4828,0.8171,2.2999,1.8942,0.27883093959977356,-0.08569732229401271,0.3645282618937863,208,302,246
8480008,Adam Ruzicka,1047.97,1.0489,0.9986,2.0475,1.7378,-0.5323814363616111,-0.8922106282174798,0.3598291918558687,419,105,247
8479351,Sam Steel,3898.77,1.378,0.8553,2.2333,1.8544,0.064778862583021,-0.29093536305970336,0.35571422564272437,256,252,248
8480023,Robert Thomas,5458.92,1.1512,1.1219,2.2731,1.8819,0.19269586956900805,-0.14912515901305876,0.3418210285820668,231,286,249
8477951,Nick Schmaltz,5162.12,1.1688,0.8321,2.0009,1.7138,-0.6821536103703285,-1.0159722608400068,0.3338186504696783,464,78,250
8476918,Jimmy Vesey,3053.35,1.4871,0.7912,2.2783,1.8867,0.2094086443510978,-0.12437283248855267,0.3337814768396505,229,294,251
8479944,Zachary Aston-Reese,2540.08,1.3871,0.7717,2.1588000000000003,1.8126,-0.17466377612190276,-0.5064868732106046,0.33182309708870183,315,194,252
8480028,Morgan Frost,4448.17,1.2319,0.8371,2.069,1.7577,-0.4632805406279747,-0.7895916078346344,0.32631106720665976,400,130,253
8476927,Teddy Blueger,3675.75,1.3892,0.7853,2.1745,1.8244,-0.12420405226059696,-0.44563740383786205,0.3214333515772651,302,206,254
8479520,Brandon Duhaime,3342.03,1.3781,0.8653,2.2434000000000003,1.8674,0.09724021360207939,-0.22389781205583517,0.32113802565791455,249,268,255
8480289,Morgan Barron,2829.83,1.4991,0.8574,2.3565,1.9382,0.4607430651125086,0.1411990041806189,0.3195440609318897,170,365,256
8474149,Evgenii Dadonov,3630.35,1.6772,0.9604,2.6376,2.1138,1.3641971018904204,1.046721616202107,0.3174754856883135,58,527,257
8480014,Gabriel Vilardi,3739.27,1.3401,0.9079,2.248,1.871,0.11202459129392692,-0.20533356716245588,0.3173581584563828,245,273,258
8475820,Joonas Donskoi,905.32,1.1614,0.787,1.9484,1.6874,-0.8508883557664174,-1.1521100567247862,0.30122170095836875,501,55,259
8478440,Dylan Strome,5257.4,1.3348,0.9263,2.2611,1.8823,0.15412792776418785,-0.1470624651360157,0.30119039290020355,238,287,260
8476393,Nick Cousins,3380.2,1.5461,0.9793,2.5254,2.0479,1.0035868460153519,0.7068927999594182,0.29669404605593364,92,487,261
8478401,Pavel Zacha,4972.85,1.1854,0.9841,2.1695,1.8264,-0.140274028012605,-0.43532393445265144,0.29504990644004647,307,211,262
8478057,Dakota Joshua,2800.07,1.5227,0.8918,2.4145,1.9793,0.6471547838358055,0.3531408000466968,0.2940139837891087,135,413,263
8476925,Colton Sissons,4453.77,1.3062,0.7399,2.0461,1.7528,-0.5368810295721729,-0.8148596078284011,0.2779785782562282,422,127,264
8476889,Radek Faksa,3854.2,1.318,0.7513,2.0693,1.7691,-0.46231634208285355,-0.730804832338935,0.26848849025608146,399,144,265
8477416,Oliver Bjorkstrand,5023.27,1.1866,0.8881,2.0747,1.7728,-0.444960768270685,-0.7117249139762952,0.26676414570561024,390,148,266
8477426,Nick Paul,4781.37,1.3922,0.8488,2.241,1.8773,0.08952662524111478,-0.17284613859904274,0.2623727638401575,252,281,267
8477402,Pavel Buchnevich,5300.6,1.1607,1.0194,2.1801000000000004,1.8396,-0.10620567941834667,-0.3672550365102623,0.2610493570919156,294,234,268
8477015,Connor Brown,3463.05,1.4498,0.846,2.2958,1.9127,0.26565355948312597,0.009702269519184865,0.2559512899639411,214,327,269
8479996,Cody Glass,2695.78,1.2705,0.8971,2.1676,1.8341,-0.14638061879836825,-0.39561707731959056,0.2492364585212223,311,225,270
8478904,Steven Lorentz,2865.93,1.53,0.835,2.365,1.9573,0.48806202389092346,0.23969263680938044,0.24836938708154302,165,389,271
8482699,Dylan Guenther,2556.53,1.1246,0.8273,1.9519000000000002,1.7031,-0.8396393727400107,-1.071149322050883,0.23150994931087232,497,67,272
8478891,Mason Appleton,3916.43,1.5571,0.8643,2.4213999999999998,1.9964,0.6693313503735768,0.4413209632902466,0.2280103870833302,131,432,273
8477500,Bo Horvat,5735.97,1.3025,0.8699,2.1724,1.8416,-0.13095344207644044,-0.35694156712505176,0.22598812504861132,304,236,274
8475714,Calle Jarnkrok,2871.17,1.4802,0.9271,2.4073,1.9893,0.6240140187529145,0.4047081469727497,0.2193058717801648,142,422,275
8481716,Dmitri Voronkov,2276.83,1.3801,0.9027,2.2828,1.9128,0.22387162252790446,0.010217942988445335,0.21365367953945913,224,328,276
8480893,Kirill Marchenko,3865.8,1.181,0.8951,2.0761000000000003,1.7843,-0.44046117506012167,-0.652422465011334,0.21196128995121238,387,163,277
8480845,Rasmus Kupari,1918.58,1.319,0.8227,2.1417,1.8253,-0.22962309319377186,-0.4409963426145178,0.21137324942074595,330,208,278
8475151,Kyle Palmieri,4258.8,1.4878,0.8177,2.3055,1.9277,0.29682931244202243,0.08705328990826364,0.2097760225337588,201,351,279
8473453,Trevor Lewis,3034.38,1.2398,0.8082,2.048,1.7679,-0.5307744387864096,-0.7369929139700606,0.206218475183651,418,142,280
8481019,David Gustafsson,1014.45,1.2735,0.7644,2.0379,1.7623,-0.5632357898054666,-0.7658706282486505,0.20263483844318386,430,136,281
8479718,Alex Barré-Boulet,538.03,1.4124,0.8912,2.3036000000000003,1.9288,0.2907227216562606,0.09272569807012997,0.19799702358613064,202,354,282
8481528,Dylan Cozens,5070.68,1.3075,0.8971,2.2046,1.8675,-0.027462798233506336,-0.22338213858657469,0.19591934035306835,277,269,283
8479999,Casey Mittelstadt,4548.52,1.2182,0.9207,2.1389,1.8287,-0.23862227961489701,-0.42346344465965946,0.18484116504476245,332,215,284
8473994,Jamie Benn,4597.17,1.6552,0.9042,2.5594,2.0922,1.1128626811290097,0.9353361468418335,0.17752653428717613,81,518,285
8477341,Andreas Johnsson,1074.88,1.527,0.7941,2.3211,1.9439,0.3469676367882888,0.17059239192846923,0.17637524485981956,189,375,286
8475343,Nic Dowd,3955.82,1.2327,0.8256,2.0583,1.7805,-0.4976702887372724,-0.6720180568432343,0.17434776810596192,410,159,287
8479343,Clayton Keller,5731.25,1.1625,0.7771,1.9396,1.7066,-0.8791715130899519,-1.0531007506267653,0.17392923753681344,507,71,288
8479536,Axel Jonsson-Fjallby,919.65,1.1913,0.8782,2.0695,1.7897,-0.4616735430527733,-0.6245760976712652,0.1629025546184919,398,166,289
8479423,Alex Nylander,548.87,1.3695,0.981,2.3505,1.9653,0.44145909421009777,0.2809465143502228,0.160512579859875,175,394,290
8480459,Pius Suter,4526.55,1.3378,0.7887,2.1265,1.8273,-0.2784758194798777,-0.4306828732293072,0.1522070537494295,342,212,291
8474157,Max Pacioretty,1642.27,1.5983,0.8926,2.4909,2.0555,0.892704013326494,0.7460839836232186,0.14662002970327537,103,492,292
8478512,Austin Czarnik,724.45,1.0731,0.8254,1.8984999999999999,1.6873,-1.0112667137714615,-1.1526257301940466,0.14135901642258508,530,54,293
8477964,Ivan Barbashev,5222.82,1.4284,1.116,2.5444,2.0916,1.0646527538729842,0.9322421060262707,0.13241064784671353,88,516,294
8479066,Ryan Lomberg,2960.68,1.4883,0.9164,2.4047,2.005,0.6156576313618697,0.4856688816466518,0.1299887497152179,146,447,295
8483573,Ethen Frank,600.78,1.4118,0.8718,2.2836,1.9325,0.22644281864822555,0.11180561643276972,0.11463720221545583,223,357,296
8481726,Adam Edstrom,733.68,1.5011,0.641,2.1421,1.8473,-0.22833749513361135,-0.32754817937720143,0.09921068424359009,329,243,297
8475169,Evander Kane,3003.42,2.2902,1.0655,3.3556999999999997,2.6044,3.672167019393866,3.5766156563942606,0.09555136299960543,1,606,298
8477949,Alex Tuch,5022.92,1.1761,0.8893,2.0654,1.8003,-0.47485092316942085,-0.5699147099296494,0.09506378676022859,404,175,299
8481624,Ilya Mikheyev,3970.47,1.2917,0.8203,2.112,1.8297,-0.32507874916070195,-0.4183067099670536,0.09322796080635165,357,217,300
8480797,Joel Farabee,4919.47,1.2785,0.7766,2.0551,1.7965,-0.507955073218558,-0.5895103017615497,0.08155522854299169,414,172,301
8482175,JJ Peterka,3900.83,1.2496,0.9655,2.2151,1.8976,0.006284150845711155,-0.06816442433915552,0.07444857518486668,268,306,302
8477406,Mattias Janmark,3513.13,1.5859,0.8228,2.4087,2.0189,0.6285136119634763,0.5573474938738654,0.07116611808961093,139,460,303
8477392,Hudson Fasching,1590.13,1.601,0.7746,2.3756,1.9991,0.5221303724851803,0.45524414696028165,0.0668862255248987,160,435,304
8482241,Radim Zohorna,528.75,1.5842,0.8399,2.4241,2.0298,0.6780091372796625,0.6135559020232625,0.06445323525640001,128,475,305
8476872,Scott Laughton,4591.87,1.2963,0.7968,2.0930999999999997,1.8245,-0.3858232575032949,-0.4451217303686016,0.059298472865306706,368,207,306
8484153,Leo Carlsson,2479.12,1.2967,0.8422,2.1389,1.8542,-0.23862227961489701,-0.29196670999822427,0.05334443038332726,332,251,307
8470619,Brian Boyle,582.78,1.3947,0.8501,2.2448,1.9203,0.10173980681264125,0.04889345318298415,0.052846353629657096,247,337,308
8484984,Ivan Demidov,687.97,1.0674,0.9388,2.0061999999999998,1.7718,-0.6651194360732008,-0.7168816486688999,0.05176221259569913,460,147,309
8480003,Jesper Boqvist,3274.0,1.3921,0.8979,2.29,1.9491,0.24701238761079689,0.19740741233001718,0.0496049752807797,217,380,310
8473422,Nick Foligno,3761.82,1.218,0.715,1.9329999999999998,1.7293,-0.9003838810826035,-0.9360428731046244,0.03565899202202094,515,95,311
8481711,Matias Maccelli,3438.3,1.2817,0.8262,2.1079,1.8394,-0.33825612927734955,-0.3682863834487833,0.030030254171433735,360,233,312
8476410,Josh Leivo,618.77,1.5201,0.8641,2.3842,2.012,0.5497707307786346,0.5217660244948894,0.028004706283745184,158,453,313
8475794,Tyler Seguin,3480.98,1.6775,1.1641,2.8415999999999997,2.2987,2.0198521125723623,2.0002018608648253,0.01965025170753698,22,587,314
8478466,Daniel Sprong,2404.47,1.3042,0.9955,2.2997,1.9618,0.2781881405696933,0.26289794292610397,0.015290197643589354,209,392,315
8482125,Alexander Holtz,1778.03,1.2863,0.7835,2.0698,1.8196,-0.4607093445076536,-0.470389730362367,0.00968038585471337,397,201,316
8477931,Tomas Nosek,2623.47,1.3531,0.8912,2.2443,1.9287,0.10013280923743986,0.0922100246008695,0.007922784636570368,248,353,317
8484166,Adam Fantilli,2629.65,1.1907,0.8155,2.0062,1.7826,-0.6651194360731993,-0.6611889139887632,-0.003930522084436117,459,161,318
8480840,Oskar Bäck,1180.12,1.29,0.6488,1.9388,1.7406,-0.881742709210273,-0.8777717710781854,-0.003970938132087598,509,107,319
8478398,Kyle Connor,6085.47,1.4249,0.93,2.3549,2.001,0.4556006728718665,0.46504194287623063,-0.009441270004364122,172,441,320
8479385,Jordan Kyrou,5246.75,1.1424,1.0791,2.2215,1.919,0.02685371980828107,0.042189698082598016,-0.015335978274316948,266,335,321
8479293,Brandon Tanev,3178.82,1.3461,0.7982,2.1443000000000003,1.8711,-0.22126670580272698,-0.20481789369319542,-0.016448812109531558,326,274,322
8479941,Justin Danforth,2188.2,1.3571,0.7308,2.0879,1.8362,-0.4025360322853832,-0.3847879344651195,-0.01774809782026371,371,229,323
8483489,Fraser Minten,857.82,1.2508,0.7941,2.0449,1.8104,-0.5407378237526544,-0.5178316895343361,-0.02290613421831833,424,191,324
8483553,Marc Gatcomb,681.23,1.3721,0.5851,1.9572,1.7568,-0.8226051984428822,-0.7942326690579798,-0.028372529384902312,495,129,325
8475163,Alex Chiasson,865.37,1.0334,0.7992,1.8326000000000002,1.6803,-1.223068994182931,-1.1887228730422843,-0.03434612114064661,564,48,326
8471698,T.J. Oshie,2191.27,1.3384,0.7364,2.0748,1.8333,-0.44463936875564414,-0.3997424650736755,-0.044896903681968636,389,223,327
8478474,Lawson Crouse,4611.08,1.2,0.8196,2.0196,1.7989,-0.6220519010578173,-0.5771341384992972,-0.04491776255852009,446,173,328
8483431,Logan Cooley,2568.92,1.1692,0.8094,1.9786000000000001,1.7738,-0.7538257022242859,-0.7065681792836893,-0.0472575229405966,479,151,329
8474679,Gustav Nyquist,4493.13,1.3033,0.8832,2.1864999999999997,1.9039,-0.08563611045577818,-0.03567699577574237,-0.04995911468003581,287,314,330
8479987,Morgan Geekie,4219.03,1.4151,0.8701,2.2852,1.966,0.23158521088886908,0.28455622863504604,-0.05297101774617696,221,395,331
8481237,Kyle MacLean,1396.45,1.2744,0.6248,1.8992,1.7261,-1.0090169171661798,-0.9525444241209619,-0.05647249304521795,529,89,332
8477425,Miles Wood,2448.33,1.5961,0.96,2.5561,2.1364,1.1022564971326831,1.1632638202549872,-0.06100732312230406,82,541,333
8477505,Alexander Wennberg,5444.65,1.0925,0.7828,1.8753000000000002,1.7134,-1.0858314012607793,-1.0180349547170486,-0.06779644654373063,545,77,334
8477946,Dylan Larkin,5454.12,1.1945,0.7553,1.9497999999999998,1.7614,-0.8463887625558555,-0.7705116894719947,-0.07587707308386082,500,134,335
8481028,Martin Pospisil,1870.2,1.2272,0.8373,2.0645000000000002,1.8336,-0.47774351880478133,-0.39819544466589407,-0.07954807413888726,405,224,336
8481580,Connor McMichael,3504.0,1.4515,0.9151,2.3666,2.0221,0.49320441613156557,0.5738490448902027,-0.08064462875863715,163,466,337
8480009,Eeli Tolvanen,4347.95,1.1305,0.9084,2.0389,1.8188,-0.5600217946550653,-0.4745151181164519,-0.08550667653861338,429,200,338
8470610,Zach Parise,2455.92,1.6234,0.8838,2.5072,2.1148,0.945092134278042,1.0518783508947116,-0.10678621661666965,99,528,339
8476326,Josh Archibald,559.07,1.8029,0.9013,2.7042,2.2381,1.578249178907173,1.6877037384929454,-0.10945455958577233,45,577,340
8484801,Macklin Celebrini,2017.75,1.1044,0.9141,2.0185,1.815,-0.6255872957232594,-0.4941107099483521,-0.13147658577490734,448,197,341
8481582,Nicholas Robertson,2026.22,1.3128,0.9201,2.2329,1.9489,0.06349326452286047,0.19637606539149624,-0.13288280086863577,257,379,342
8474589,Tyler Ennis,612.55,1.2584,0.7483,2.0067,1.8092,-0.6635124384979993,-0.5240197711654629,-0.1394926673325364,458,190,343
8481013,Jonatan Berggren,2082.93,1.1191,0.8187,1.9378,1.7668,-0.884956704360675,-0.7426653221319269,-0.14229138222874804,510,141,344
8482074,Connor Zary,2106.25,1.2837,0.7383,2.0220000000000002,1.8199,-0.6143383126968527,-0.46884270995458555,-0.14549560274226714,442,202,345
8483609,Adam Klapka,758.5,1.1435,0.7816,1.9251,1.7617,-0.9257744427707761,-0.7689646690642133,-0.1568097737065628,519,135,346
8478569,Noel Acciari,3161.18,1.3447,0.8419,2.1866,1.9252,-0.08531471094073734,0.0741614531767507,-0.15947616411748805,286,345,347
8481032,Paul Cotter,2995.87,1.1976,0.8533,2.0509,1.8426,-0.521453852850245,-0.3517848324324459,-0.16966902041779913,416,237,348
8470612,Ryan Getzlaf,901.95,1.2272,0.8095,2.0367,1.8343,-0.5670925839859482,-0.39458573038106964,-0.17250685360487855,432,226,349
8477839,Conor Sheary,3180.7,1.3978,0.8236,2.2214,1.9495,0.02653232029324165,0.19947010620705907,-0.17293778591381742,267,381,350
8470606,Dustin Brown,807.45,1.6045,0.9573,2.5618,2.1633,1.1205762694899728,1.301979983486069,-0.18140371399609623,79,553,351
8482859,Zack Ostapchuk,860.73,1.3072,0.5823,1.8895,1.7462,-1.040192670125076,-0.8488940567995956,-0.19129861332548048,537,115,352
8479390,Taylor Raddysh,4071.45,1.3041,0.8041,2.1082,1.8829,-0.3372919307322284,-0.14396842432045287,-0.19332350641177554,359,289,353
8482148,Hendrix Lapierre,1193.65,1.4361,0.7449,2.181,1.9288,-0.10331308378298619,0.09272569807012997,-0.19603878185311616,292,354,354
8478099,Kevin Labanc,1942.57,1.2623,0.8843,2.1466,1.9074,-0.21387451695680465,-0.01762842435162357,-0.19624609260518108,324,318,355
8479420,Tage Thompson,5390.37,1.2231,0.9142,2.1373,1.9039,-0.24376467185553913,-0.03567699577574237,-0.20808767607979675,334,314,356
8477479,Tyler Bertuzzi,4842.67,1.4017,0.8905,2.2922,2.0005,0.2540831769416798,0.4624635755299294,-0.20838039858824958,216,440,357
8480748,Kiefer Sherwood,2769.57,1.2941,0.7796,2.0737,1.8672,-0.4481747634210863,-0.22492915899435612,-0.2232456044267302,392,267,358
8477930,Pierre-Edouard Bellemare,1910.8,1.3758,0.8547,2.2305,1.966,0.05577967616189729,0.28455622863504604,-0.22877655247314876,260,395,359
8473563,Nicklas Backstrom,1346.68,1.1582,0.7178,1.876,1.7456,-1.0835816046554991,-0.8519880976151584,-0.23159350704034076,543,113,360
8475752,Tyler Pitlick,1402.68,1.204,0.9193,2.1233,1.9018,-0.2887606039611634,-0.046506138630213426,-0.24225446533094996,344,312,361
8482259,Bobby McMann,2230.72,1.3879,0.8172,2.2051,1.9531,-0.025855800658306387,0.21803435110043834,-0.24389015175874473,276,383,362
8476460,Mark Scheifele,6170.42,1.3476,0.9339,2.2815,2.0013,0.21969342883238205,0.46658896328401317,-0.24689553445163112,225,443,363
8479511,Janne Kuokkanen,702.03,1.1526,0.88,2.0326,1.8473,-0.5802699641025958,-0.32754817937720143,-0.25272178472539436,435,243,364
8477353,Tyler Motte,2547.55,1.3269,0.7468,2.0737,1.873,-0.4481747634210863,-0.1950200977772453,-0.25315466564384104,392,277,365
8474053,Logan Couture,2503.13,1.2432,0.8335,2.0767,1.875,-0.4385327779698809,-0.18470662839203472,-0.25382614957784616,386,278,366
8481725,Elmer Soderblom,963.33,1.5554,0.6985,2.2539,1.9866,0.13098716268129545,0.39078496330271467,-0.2597978006214192,242,419,367
8478109,Victor Olofsson,3601.37,1.1656,1.0038,2.1694,1.9342,-0.14059542752764587,0.12057206541019773,-0.2611674929378436,308,362,368
8476442,Matt Nieto,2318.85,1.212,0.8227,2.0347,1.8565,-0.5735205742867523,-0.2801062202052323,-0.29341435408152,434,258,369
8482078,Lucas Raymond,5575.17,1.2207,0.7422,1.9628999999999999,1.8119,-0.8042854260855932,-0.5100965874954279,-0.2941888385901653,491,193,370
8477919,Frederick Gaudreau,4421.8,1.0802,0.7556,1.8358,1.733,-1.212784209701646,-0.9169629547419847,-0.29582125495966116,563,98,371
8475763,Kevin Hayes,3652.25,1.3508,0.7349,2.0857,1.889,-0.4096068216162661,-0.11251234269556067,-0.29709447892070545,373,295,372
8473986,Alex Killorn,5008.28,1.3927,0.9173,2.31,2.0289,0.3112922906188305,0.6089148407999194,-0.2976225501810889,198,474,373
8477494,Jonathan Drouin,3569.92,1.303,0.9234,2.2264,1.9789,0.042602296045249705,0.3510781061696549,-0.30847581012440517,264,412,374
8482157,Will Cuylle,2580.32,1.3507,0.7764,2.1271,1.9175,-0.2765474223896369,0.0344545960436898,-0.3110020184333267,340,333,375
8479373,Jonathan Dahlen,742.47,1.4353,0.9137,2.349,2.0575,0.4366381014844965,0.7563974530084303,-0.3197593515239338,176,494,376
8478444,Brock Boeser,5174.67,1.162,0.8625,2.0244999999999997,1.8554,-0.60630332482085,-0.2857786283670986,-0.3205246964537514,440,254,377
8478870,Rudolfs Balcers,966.73,1.2234,1.0381,2.2615,2.0033,0.1554135258243484,0.4769024326692226,-0.3214889068448742,237,446,378
8476432,Boone Jenner,3995.33,1.1834,0.8981,2.0815,1.8918,-0.4231056012479531,-0.09807348555626631,-0.3250321156916868,379,300,379
