player_id,name,team,n_seasons,toi_total,raw_mean,ZA_mean,IOC_mean,IOL_mean,FA_mean,small_sample
8477979,Nicolas Aube-Kubel,WSH,2,1339.7833333333333,0.45271656650276204,0.4825838164787334,0.5051026487577521,0.4723888829983992,0.506722750895481,True
8480012,Elias Pettersson,VAN,4,5223.083333333333,0.4997496609212885,0.49745328899944696,0.5043658392250474,0.49002899081942575,0.5065966116602219,False
8477951,Nick Schmaltz,UTA,4,5177.1,0.5144293969969614,0.5096225931591419,0.49908955761082807,0.49965423719873403,0.5065315714026359,False
8479400,Pierre-Luc Dubois,WPG,1,1348.6,0.533678756476684,0.5231001074854367,0.4896762286307732,0.5121178541358631,0.5064844478007717,True
8475714,Calle Jarnkrok,TOR,3,2287.0666666666666,0.5060635236306433,0.5142697026883934,0.5014988438188278,0.506898511021431,0.5064822453918001,False
8481477,Nico Sturm,SJS,3,2614.366666666667,0.44905839317165697,0.4612701380998159,0.5009373684609163,0.4525564726840938,0.506384508873093,False
8479370,Tyson Jost,NSH,1,575.5833333333334,0.4728033472803347,0.4821072771419911,0.5018690464991297,0.47622959795223274,0.5063457428779259,True
8477070,Liam O'Brien,UTA,4,1839.3,0.48614648468815136,0.4923614946422801,0.4940886247783403,0.48342075105787463,0.5062933482393268,False
8480848,Ty Dellandrea,DAL,2,1696.6333333333334,0.5479613638386895,0.5493502628249104,0.49840215890447814,0.541401175496323,0.5062193439712243,False
8473512,Claude Giroux,OTT,4,5412.766666666666,0.5357140920782935,0.5324415040705113,0.5028580242271098,0.5236591766001175,0.5060550934058528,False
8478449,Roope Hintz,DAL,4,4345.883333333333,0.5586058223276648,0.5576577528414783,0.5006604133743258,0.5498986073204455,0.5058568896346656,False
8480355,Mark Kastelic,BOS,2,1240.35,0.46199999999999997,0.48592869844776665,0.5004382305507846,0.47982975090838126,0.5055769865992594,True
8482077,Dylan Holloway,STL,2,1984.35,0.5305862635768847,0.5248691852976421,0.49873312157559846,0.5179655839040229,0.5051858371975809,False
8481013,Jonatan Berggren,DET,2,1818.4833333333333,0.4681020093011631,0.46822604441219495,0.5030152116440769,0.4616134395825887,0.5051324477712082,False
8477503,Max Domi,CHI,1,1423.3333333333333,0.4476923076923076,0.4444261810770431,0.500469902678846,0.434572410977306,0.5050521072604498,True
8478508,Yakov Trenin,MIN,2,1601.8666666666666,0.4992690588377431,0.5100706816114579,0.5006350291200931,0.5045518724504283,0.505018356076719,False
8478569,Noel Acciari,PIT,3,2412.85,0.45585060093609614,0.4909740387394623,0.5071351695207206,0.48571485451624846,0.5049905583946204,False
8477492,Nathan MacKinnon,COL,4,6361.15,0.5631616177520601,0.5476353588116332,0.5002463183916976,0.5401638215772672,0.5048251700881398,False
8478432,Christian Fischer,UTA,1,1188.4166666666667,0.4403292181069959,0.4495345480958115,0.5020519888452919,0.44044698532849064,0.5047982621626311,True
8474683,Derek Grant,ANA,1,682.9,0.3578947368421052,0.3861608051592071,0.5086880752046775,0.376364185392429,0.504790540801678,True
8476455,Gabriel Landeskog,COL,1,631.65,0.5774647887323944,0.5723809958333036,0.5004170737736807,0.5663105635951464,0.504618013548585,True
8477505,Alexander Wennberg,SJS,2,2405.483333333333,0.4567885666246322,0.46370261710921834,0.49931050366780927,0.4569341448423203,0.5044737136737997,False
8479351,Sam Steel,MIN,1,976.9666666666667,0.5287081339712919,0.5205616909889761,0.49664867334542107,0.513042388597233,0.5044731245050748,True
8473419,Brad Marchand,BOS,3,4174.016666666666,0.5354518847191739,0.5317904599042498,0.5067010058599967,0.5247012015913711,0.504430685005755,False
8477940,Nikolaj Ehlers,CAR,1,854.2666666666667,0.5645161290322581,0.5570934558356979,0.5008123278317629,0.5517022418814282,0.5043204032488715,True
8478550,Artemi Panarin,NYR,4,5772.416666666667,0.5224302723270263,0.5041888098342384,0.5008564409155022,0.49748049604845623,0.5041509918383233,False
8481557,Matt Boldy,MIN,4,5461.616666666667,0.5327291097160229,0.5317386721830857,0.5018391446891657,0.5253917035209399,0.5041187086803383,False
8481481,Blake Lizotte,PIT,2,1107.15,0.46173854917461055,0.4950196482662108,0.5082524906670332,0.4906867361521018,0.5041149065078687,True
8480185,Eetu Luostarinen,FLA,4,4642.45,0.5230877498328896,0.5186900432700563,0.5039795304632815,0.5144269935429595,0.5041051985639594,False
8480762,Eric Robinson,CAR,2,1456.4166666666667,0.5681395781061239,0.5577626940655,0.49308585495756996,0.5506891293535194,0.5039946596857268,True
8479520,Brandon Duhaime,MIN,2,1420.9166666666667,0.49327348141679855,0.5035821901260495,0.5010430402106476,0.4960485733399931,0.5039778384170266,True
8476921,Jordan Martinook,CAR,4,4322.816666666667,0.5783362504922324,0.5795284824769009,0.5033704452995301,0.5740900215500689,0.5039409195765822,False
8475191,Reilly Smith,PIT,1,1231.45,0.5221987315010571,0.5210518769579783,0.49875402285531806,0.5150299523405703,0.5039355816984216,True
8477021,Alexander Kerfoot,UTA,3,2967.6,0.5066914080071975,0.5112619686866092,0.5003310462728864,0.5047563590371852,0.5039158250585338,False
8479638,Justin Brazeau,PIT,1,544.25,0.5511811023622047,0.5412130536013324,0.5050210801717478,0.5382701955423339,0.5039114616121796,True
8482702,Logan Stankoven,CAR,1,788.2,0.5905292479108635,0.5754094497356854,0.49644730337617227,0.5683446311354111,0.5038402518671264,True
8478463,Anthony Beauvillier,PIT,1,1001.9833333333333,0.5023923444976076,0.5048577812012796,0.4983510837884648,0.5004328686652177,0.5035801039040843,True
8477402,Pavel Buchnevich,STL,4,5095.4,0.4963664573053149,0.49538223970392803,0.5044416474074749,0.4888439604415843,0.5033467381538135,False
8473563,Nicklas Backstrom,WSH,1,658.25,0.4895397489539749,0.4891986707042694,0.49347592716447736,0.48121937795958825,0.5032582311199554,True
8478421,A.J. Greer,CGY,1,523.2333333333333,0.4577114427860697,0.4663126233110252,0.5002184134312196,0.46050817704251307,0.5032017445915749,True
