game_id,season,period,orig_event_type,orig_x,orig_y,orig_shot_type,orig_team,orig_shooter_id,reb_event_type,reb_x,reb_y,reb_shot_type,reb_shooter_id,reb_is_goal,time_gap_secs
2022020357,20222023,2,shot-on-goal,67,4,wrist,COL,8473446,shot-on-goal,66,3,wrist,8478211,0,2
2022020357,20222023,2,shot-on-goal,77,0,wrist,COL,8477476,shot-on-goal,77,0,wrist,8477476,0,1
2022020358,20222023,1,shot-on-goal,40,-26,wrist,FLA,8477932,shot-on-goal,49,-25,slap,8477986,0,3
2022020358,20222023,1,shot-on-goal,37,26,slap,CGY,8478396,goal,73,-16,snap,8478397,1,0
2022020358,20222023,3,shot-on-goal,48,-2,wrist,FLA,8477932,missed-shot,68,31,wrist,8479314,0,1
2022020358,20222023,3,shot-on-goal,63,-13,wrist,FLA,8477935,missed-shot,81,2,backhand,8477932,0,2
2022020358,20222023,3,shot-on-goal,84,-6,backhand,CGY,8476456,goal,58,0,slap,8475726,1,3
2022020359,20222023,1,shot-on-goal,81,-1,tip-in,WSH,8475149,missed-shot,77,-1,wrist,8474189,0,2
2022020359,20222023,1,shot-on-goal,85,-5,wrist,WSH,8477511,shot-on-goal,59,-5,snap,8475324,0,3
2022020359,20222023,1,shot-on-goal,87,-15,wrist,WSH,8477947,shot-on-goal,88,-5,poke,8477947,0,1
2022020359,20222023,3,shot-on-goal,67,-1,tip-in,VAN,8478856,shot-on-goal,90,-5,backhand,8478057,0,1
2022020360,20222023,1,shot-on-goal,78,-1,backhand,SEA,8478466,missed-shot,77,4,backhand,8477987,0,1
2022020361,20222023,1,shot-on-goal,67,-12,wrist,DET,8474102,shot-on-goal,75,0,backhand,8479992,0,2
2022020361,20222023,1,shot-on-goal,56,19,wrist,BUF,8473449,shot-on-goal,83,-10,backhand,8479370,0,2
2022020361,20222023,2,shot-on-goal,92,14,snap,BUF,8475784,missed-shot,74,-17,wrist,8475784,0,3
2022020361,20222023,2,shot-on-goal,80,4,tip-in,DET,8481013,missed-shot,85,-6,wrist,8481013,0,2
2022020361,20222023,2,shot-on-goal,39,-30,wrist,DET,8477479,missed-shot,83,5,backhand,8477429,0,1
2022020361,20222023,2,shot-on-goal,70,6,wrist,BUF,8475784,missed-shot,80,6,poke,8475784,0,1
2022020361,20222023,3,shot-on-goal,85,-5,wrist,BUF,8479370,shot-on-goal,83,-5,wrist,8479370,0,0
2022020361,20222023,3,shot-on-goal,50,-14,wrist,DET,8474102,missed-shot,56,38,wrist,8477946,0,3
2022020362,20222023,1,shot-on-goal,31,23,slap,NYR,8479324,goal,86,4,wrist,8476918,1,1
2022020362,20222023,1,shot-on-goal,80,-1,backhand,OTT,8482116,shot-on-goal,83,-5,wrist,8482116,0,1
2022020362,20222023,1,shot-on-goal,83,-5,wrist,OTT,8482116,shot-on-goal,82,-10,backhand,8480801,0,3
2022020362,20222023,2,shot-on-goal,39,12,wrist,OTT,8482105,shot-on-goal,85,2,wrist,8477353,0,3
2022020362,20222023,3,shot-on-goal,42,38,wrist,OTT,8481596,shot-on-goal,84,4,wrist,8480208,0,2
2022020363,20222023,1,shot-on-goal,78,0,wrist,SJS,8480160,shot-on-goal,83,1,wrist,8479393,0,2
2022020363,20222023,2,shot-on-goal,76,8,wrist,TOR,8478047,goal,80,-1,tip-in,8479318,1,2
2022020363,20222023,3,shot-on-goal,75,6,wrist,TOR,8475166,shot-on-goal,75,6,wrist,8481582,0,3
2022020363,20222023,3,shot-on-goal,49,29,wrist,TOR,8477021,goal,72,-16,wrist,8478115,1,0
2022020364,20222023,1,shot-on-goal,32,33,wrist,CHI,8480798,shot-on-goal,85,6,backhand,8479390,0,2
2022020364,20222023,1,shot-on-goal,60,21,wrist,EDM,8481598,missed-shot,82,3,wrist,8475786,0,1
2022020365,20222023,1,shot-on-goal,33,-29,slap,COL,8473446,shot-on-goal,69,31,wrist,8479439,0,3
2022020365,20222023,2,shot-on-goal,55,28,snap,COL,8481186,goal,75,-3,snap,8477456,1,1
2022020366,20222023,1,shot-on-goal,74,-9,snap,NSH,8475793,goal,76,-7,snap,8475793,1,0
2022020366,20222023,1,shot-on-goal,34,11,wrist,NJD,8478507,shot-on-goal,84,-9,backhand,8480002,0,1
2022020366,20222023,1,shot-on-goal,45,-40,wrist,NSH,8478851,missed-shot,49,36,slap,8475218,0,2
2022020366,20222023,2,shot-on-goal,89,-22,wrist,NJD,8482125,missed-shot,83,-9,wrist,8481068,0,1
2022020367,20222023,1,shot-on-goal,30,12,slap,TBL,8475167,shot-on-goal,82,-8,wrist,8473986,0,0
2022020367,20222023,1,shot-on-goal,59,-19,wrist,PHI,8480028,missed-shot,75,22,wrist,8478439,0,1
2022020367,20222023,2,shot-on-goal,69,1,wrist,TBL,8479542,missed-shot,81,10,wrist,8479542,0,1
2022020367,20222023,2,shot-on-goal,80,-1,wrist,TBL,8470621,goal,81,2,wrist,8479525,1,1
2022020368,20222023,2,shot-on-goal,62,-1,tip-in,PIT,8477404,missed-shot,77,4,wrist,8477404,0,2
2022020368,20222023,3,shot-on-goal,55,-4,snap,VGK,8475913,shot-on-goal,59,-14,wrist,8475913,0,2
2022020368,20222023,3,shot-on-goal,78,1,tip-in,PIT,8477404,shot-on-goal,75,-8,wrist,8476483,0,1
2022020368,20222023,3,shot-on-goal,35,2,wrist,VGK,8477447,shot-on-goal,64,29,wrist,8479980,0,3
2022020369,20222023,1,shot-on-goal,52,26,wrist,CAR,8476958,shot-on-goal,78,3,backhand,8480039,0,3
2022020369,20222023,1,shot-on-goal,85,6,wrist,STL,8476410,shot-on-goal,84,4,wrist,8476410,0,1
2022020369,20222023,1,shot-on-goal,36,34,slap,CAR,8476869,shot-on-goal,75,-6,wrist,8473533,0,1
2022020369,20222023,2,shot-on-goal,79,-2,wrist,CAR,8480829,shot-on-goal,71,7,wrist,8476474,0,3
2022020369,20222023,2,shot-on-goal,62,30,wrist,CAR,8476869,shot-on-goal,77,1,backhand,8480830,0,1
2022020369,20222023,2,shot-on-goal,37,-16,wrist,CAR,8477488,shot-on-goal,71,-25,wrist,8476869,0,3
2022020369,20222023,3,shot-on-goal,76,37,wrist,STL,8476792,shot-on-goal,77,7,wrist,8482089,0,2
2022020370,20222023,2,shot-on-goal,86,-30,wrist,MIN,8481557,missed-shot,87,-6,backhand,8471274,0,1
2022020370,20222023,3,shot-on-goal,86,-31,wrist,EDM,8479344,shot-on-goal,34,22,wrist,8481598,0,3
2022020370,20222023,3,shot-on-goal,71,-1,poke,MIN,8479351,shot-on-goal,87,6,backhand,8479351,0,1
2022020371,20222023,1,shot-on-goal,81,-3,bat,DAL,8482740,shot-on-goal,83,-6,wrist,8482740,0,1
2022020371,20222023,1,shot-on-goal,81,9,wrist,DAL,8473994,shot-on-goal,83,3,wrist,8473994,0,1
2022020371,20222023,1,shot-on-goal,68,25,wrist,ANA,8479368,missed-shot,85,13,wrist,8479368,0,3
2022020371,20222023,2,shot-on-goal,83,-5,deflected,DAL,8482740,shot-on-goal,84,-6,wrist,8482740,0,1
2022020371,20222023,2,shot-on-goal,36,-25,slap,DAL,8475825,missed-shot,56,23,slap,8480027,0,3
2022020371,20222023,2,shot-on-goal,58,-6,wrist,DAL,8480036,goal,82,4,snap,8481641,1,2
2022020371,20222023,3,shot-on-goal,83,-6,wrist,ANA,8474031,shot-on-goal,60,-19,wrist,8474031,0,1
2022020371,20222023,3,shot-on-goal,60,-19,wrist,ANA,8474031,shot-on-goal,83,-10,wrist,8474683,0,3
2022020371,20222023,3,shot-on-goal,83,-10,wrist,ANA,8474683,shot-on-goal,69,-15,wrist,8474031,0,1
2022020371,20222023,3,shot-on-goal,77,0,tip-in,DAL,8475794,missed-shot,89,-16,backhand,8478975,0,3
2022020372,20222023,2,shot-on-goal,83,-10,wrist,CGY,8474150,shot-on-goal,77,10,tip-in,8478233,0,3
2022020372,20222023,3,shot-on-goal,46,33,slap,CGY,8478396,shot-on-goal,80,3,wrist,8476456,0,1
2022020372,20222023,3,shot-on-goal,84,7,snap,CGY,8474150,shot-on-goal,67,-19,slap,8475726,0,2
2022020373,20222023,1,shot-on-goal,80,0,tip-in,FLA,8480185,goal,69,19,wrist,8478055,1,3
2022020373,20222023,1,shot-on-goal,76,-3,wrist,FLA,8470595,shot-on-goal,77,-3,wrist,8471887,0,0
2022020373,20222023,1,shot-on-goal,77,-3,wrist,FLA,8471887,goal,79,-4,wrist,8479066,1,0
2022020373,20222023,2,shot-on-goal,79,-3,wrist,FLA,8471887,shot-on-goal,82,-4,wrist,8470595,0,2
2022020373,20222023,3,shot-on-goal,36,7,wrist,VAN,8478451,shot-on-goal,68,20,wrist,8480326,0,1
2022020374,20222023,3,shot-on-goal,81,-15,snap,SEA,8477416,shot-on-goal,90,-25,wrist,8474586,0,3
2022020374,20222023,3,shot-on-goal,66,-4,backhand,SEA,8478466,goal,84,6,backhand,8476826,1,0
2022020375,20222023,2,shot-on-goal,77,9,tip-in,LAK,8481481,shot-on-goal,71,2,backhand,8481560,0,2
2022020375,20222023,2,shot-on-goal,80,-3,tip-in,ARI,8479343,shot-on-goal,82,-1,wrist,8479343,0,2
2022020376,20222023,1,shot-on-goal,51,-15,wrist,NYR,8479323,shot-on-goal,77,-1,wrist,8476918,0,2
2022020376,20222023,1,shot-on-goal,79,-2,tip-in,OTT,8480801,shot-on-goal,82,-3,backhand,8482116,0,2
2022020377,20222023,2,shot-on-goal,79,-2,tip-in,NYI,8476419,shot-on-goal,85,-10,wrist,8476419,0,3
2022020377,20222023,2,shot-on-goal,58,-18,wrist,NSH,8475793,shot-on-goal,79,1,tip-in,8482062,0,1
2022020377,20222023,3,shot-on-goal,65,4,backhand,NYI,8478445,missed-shot,36,16,wrist,8476917,0,2
2022020377,20222023,3,shot-on-goal,82,-2,wrist,NYI,8475314,shot-on-goal,92,-7,wrap-around,8478463,0,2
2022020378,20222023,1,shot-on-goal,48,-31,wrist,WPG,8481019,missed-shot,73,-1,backhand,8478424,0,2
2022020378,20222023,1,shot-on-goal,50,-36,wrist,CBJ,8475790,goal,85,2,deflected,8475790,1,2
2022020378,20222023,2,shot-on-goal,79,1,tip-in,WPG,8478398,shot-on-goal,82,6,wrist,8478398,0,1
2022020378,20222023,2,shot-on-goal,78,1,tip-in,WPG,8477357,shot-on-goal,74,3,wrist,8480289,0,1
2022020379,20222023,1,shot-on-goal,79,1,snap,MIN,8479351,shot-on-goal,61,-7,wrist,8475692,0,3
2022020379,20222023,1,shot-on-goal,75,-16,slap,MIN,8471817,goal,82,-4,poke,8480980,1,3
2022020379,20222023,3,shot-on-goal,78,6,tip-in,MIN,8479351,shot-on-goal,82,-1,wrist,8479351,0,1
2022020380,20222023,1,shot-on-goal,76,1,backhand,BOS,8473419,missed-shot,82,2,wrist,8473419,0,1
2022020380,20222023,1,shot-on-goal,58,18,backhand,COL,8478420,shot-on-goal,81,-4,wrist,8477492,0,1
2022020380,20222023,1,shot-on-goal,81,-4,wrist,COL,8477492,shot-on-goal,81,-5,wrist,8477492,0,0
2022020380,20222023,1,shot-on-goal,71,-7,backhand,BOS,8479325,goal,86,-6,wrist,8479365,1,1
2022020380,20222023,2,shot-on-goal,84,1,wrist,BOS,8478498,shot-on-goal,48,-2,wrist,8478498,0,1
2022020380,20222023,3,shot-on-goal,34,27,wrist,BOS,8475762,goal,73,-6,wrist,8478498,1,1
2022020381,20222023,2,shot-on-goal,48,-31,slap,MTL,8476469,goal,69,4,wrist,8474149,1,1
2022020381,20222023,2,shot-on-goal,79,-12,wrist,EDM,8476913,shot-on-goal,79,-1,wrist,8474089,0,3
2022020381,20222023,2,shot-on-goal,79,-1,wrist,EDM,8474089,shot-on-goal,79,1,wrist,8474089,0,2
2022020381,20222023,3,shot-on-goal,-5,-30,wrist,MTL,8481540,shot-on-goal,8,-23,backhand,8481540,0,3
2022020382,20222023,1,shot-on-goal,32,-34,slap,PHI,8477950,shot-on-goal,81,-4,wrist,8480015,0,1
2022020382,20222023,2,shot-on-goal,64,-15,wrist,PHI,8477950,shot-on-goal,60,22,wrist,8477950,0,3
2022020382,20222023,2,shot-on-goal,52,-26,wrist,NJD,8477425,missed-shot,65,30,wrist,8477435,0,1
2022020382,20222023,3,shot-on-goal,80,6,backhand,NJD,8481559,goal,80,8,wrist,8481559,1,1
2022020383,20222023,1,shot-on-goal,82,15,backhand,OTT,8479337,shot-on-goal,73,13,backhand,8480208,0,1
2022020383,20222023,1,shot-on-goal,35,32,wrist,OTT,8479337,missed-shot,55,23,wrist,8479337,0,2
2022020383,20222023,2,shot-on-goal,91,-7,deflected,OTT,8482116,missed-shot,80,-6,snap,8480801,0,2
2022020383,20222023,2,shot-on-goal,37,21,slap,SJS,8471709,shot-on-goal,74,17,wrist,8474009,0,2
2022020383,20222023,2,shot-on-goal,55,12,wrist,SJS,8482222,shot-on-goal,71,-2,backhand,8474053,0,2
2022020384,20222023,2,shot-on-goal,79,1,wrist,PIT,8475810,shot-on-goal,86,-2,backhand,8471215,0,1
2022020385,20222023,1,shot-on-goal,99,-12,wrist,TBL,8474564,shot-on-goal,76,-10,snap,8473986,0,2
2022020385,20222023,2,shot-on-goal,82,6,backhand,TOR,8479318,shot-on-goal,67,14,wrist,8477939,0,1
2022020385,20222023,3,shot-on-goal,79,0,tip-in,TBL,8478519,shot-on-goal,81,4,wrist,8478519,0,1
2022020386,20222023,1,shot-on-goal,88,-35,wrist,VGK,8476905,goal,86,3,wrist,8478403,1,1
2022020386,20222023,1,shot-on-goal,86,-24,backhand,DET,8480813,shot-on-goal,87,6,backhand,8478512,0,2
2022020386,20222023,3,shot-on-goal,87,-6,wrist,DET,8480459,shot-on-goal,83,-5,wrist,8480459,0,1
2022020387,20222023,1,shot-on-goal,72,-3,poke,NYR,8476459,shot-on-goal,80,-1,wrist,8476459,0,2
2022020388,20222023,1,shot-on-goal,81,-7,backhand,VAN,8477500,shot-on-goal,67,-32,wrist,8477500,0,3
2022020388,20222023,3,shot-on-goal,81,-1,wrist,VAN,8480012,shot-on-goal,80,1,wrist,8481624,0,1
2022020389,20222023,1,shot-on-goal,85,11,wrist,SEA,8477505,shot-on-goal,84,2,wrist,8477505,0,1
2022020389,20222023,2,shot-on-goal,74,-30,wrist,SEA,8474586,goal,82,5,wrist,8477955,1,1
2022020389,20222023,2,shot-on-goal,81,-11,wrist,FLA,8477409,missed-shot,56,-30,snap,8478055,0,3
2022020389,20222023,2,shot-on-goal,73,33,wrist,SEA,8476467,shot-on-goal,83,0,tip-in,8476826,0,1
2022020389,20222023,2,shot-on-goal,74,10,wrist,SEA,8474586,shot-on-goal,83,7,snap,8482665,0,2
2022020389,20222023,3,shot-on-goal,80,-6,tip-in,FLA,8480037,goal,85,-4,wrist,8480037,1,3
2022020391,20222023,1,shot-on-goal,72,30,wrist,CAR,8475177,missed-shot,79,5,backhand,8482093,0,2
2022020391,20222023,2,shot-on-goal,87,-7,wrist,CAR,8471669,shot-on-goal,86,-8,wrist,8471669,0,1
2022020391,20222023,2,shot-on-goal,77,5,wrist,CAR,8478427,shot-on-goal,37,34,wrist,8482093,0,3
2022020391,20222023,2,shot-on-goal,80,1,deflected,LAK,8477960,shot-on-goal,78,-3,poke,8477942,0,1
2022020391,20222023,2,shot-on-goal,74,-5,wrist,CAR,8471669,shot-on-goal,86,16,backhand,8480835,0,2
2022020391,20222023,3,shot-on-goal,78,-8,tip-in,LAK,8479675,shot-on-goal,86,-9,wrist,8479675,0,1
2022020392,20222023,1,shot-on-goal,80,-1,tip-in,ANA,8478366,goal,80,-2,wrist,8475164,1,2
2022020392,20222023,1,shot-on-goal,77,4,tip-in,ANA,8478366,shot-on-goal,85,6,wrist,8476458,0,3
2022020392,20222023,2,shot-on-goal,66,-16,wrist,ANA,8474031,shot-on-goal,76,1,wrist,8476470,0,1
2022020392,20222023,2,shot-on-goal,87,-6,wrap-around,WPG,8479591,shot-on-goal,87,-2,wrist,8479591,0,1
2022020392,20222023,2,shot-on-goal,67,23,wrist,WPG,8480289,shot-on-goal,51,0,slap,8477220,0,3
2022020392,20222023,2,shot-on-goal,61,0,snap,WPG,8476460,shot-on-goal,86,-9,wrist,8471218,0,2
2022020392,20222023,3,shot-on-goal,76,0,tip-in,ANA,8478873,missed-shot,42,17,wrist,8474641,0,3
2022020393,20222023,1,shot-on-goal,38,-20,slap,DAL,8480036,shot-on-goal,89,-11,backhand,8473994,0,3
2022020393,20222023,2,shot-on-goal,80,-4,backhand,DAL,8480027,goal,81,3,snap,8478449,1,1
2022020393,20222023,2,shot-on-goal,72,11,wrist,MIN,8478413,shot-on-goal,85,5,backhand,8471817,0,3
2022020393,20222023,2,shot-on-goal,85,5,backhand,MIN,8471817,goal,81,-2,wrist,8478413,1,1
2022020393,20222023,3,shot-on-goal,65,18,wrist,MIN,8479972,missed-shot,85,8,wrist,8471817,0,2
2022020393,20222023,3,shot-on-goal,76,-9,snap,DAL,8480027,goal,86,-6,wrist,8480027,1,0
2022020394,20222023,3,shot-on-goal,73,-1,snap,DET,8474102,missed-shot,87,9,backhand,8474102,0,3
2022020395,20222023,1,shot-on-goal,65,1,snap,BUF,8482671,shot-on-goal,81,-1,snap,8481528,0,1
2022020395,20222023,1,shot-on-goal,60,-24,snap,BUF,8477949,shot-on-goal,84,-5,wrist,8479420,0,2
2022020395,20222023,1,shot-on-goal,80,1,tip-in,BUF,8482175,shot-on-goal,82,0,wrist,8482175,0,2
2022020395,20222023,1,shot-on-goal,82,0,wrist,BUF,8482175,shot-on-goal,82,1,wrist,8482175,0,0
2022020395,20222023,3,shot-on-goal,86,8,backhand,SJS,8478067,goal,87,6,backhand,8478067,1,2
2022020396,20222023,1,shot-on-goal,78,6,tip-in,NYI,8477392,shot-on-goal,69,1,wrist,8474709,0,2
2022020396,20222023,1,shot-on-goal,62,10,wrist,NYI,8475754,shot-on-goal,53,7,wrist,8475314,0,1
2022020396,20222023,1,shot-on-goal,63,-22,wrist,CHI,8474141,shot-on-goal,67,24,wrist,8471677,0,2
2022020396,20222023,1,shot-on-goal,73,9,wrist,CHI,8476915,shot-on-goal,83,-1,wrist,8476278,0,1
2022020396,20222023,2,shot-on-goal,81,3,backhand,NYI,8475231,goal,84,5,backhand,8474709,1,2
2022020397,20222023,1,shot-on-goal,39,-1,wrist,PHI,8475763,shot-on-goal,75,39,wrist,8475763,0,2
2022020397,20222023,1,shot-on-goal,79,1,wrist,COL,8476948,shot-on-goal,94,23,wrist,8476948,0,2
2022020397,20222023,1,shot-on-goal,81,-4,tip-in,COL,8476948,shot-on-goal,83,0,backhand,8476948,0,1
2022020397,20222023,1,shot-on-goal,65,21,wrist,PHI,8480797,goal,79,0,wrist,8479550,1,0
2022020397,20222023,3,shot-on-goal,60,16,wrist,PHI,8480797,missed-shot,76,-5,backhand,8478439,0,2
2022020397,20222023,3,shot-on-goal,86,-4,wrap-around,COL,8476948,shot-on-goal,83,-8,wrist,8476948,0,1
2022020398,20222023,1,shot-on-goal,80,4,backhand,STL,8477402,goal,86,5,wrist,8477402,1,2
2022020398,20222023,2,shot-on-goal,59,-37,wrist,NYR,8476624,shot-on-goal,27,-10,deflected,8476624,0,0
2022020398,20222023,2,shot-on-goal,81,0,wrist,STL,8475170,goal,84,-4,backhand,8475158,1,3
2022020399,20222023,1,shot-on-goal,60,4,wrist,VGK,8476539,goal,85,-11,wrist,8476539,1,1
2022020399,20222023,1,shot-on-goal,62,10,wrist,VGK,8479980,shot-on-goal,83,2,wrist,8479980,0,1
2022020399,20222023,2,shot-on-goal,42,25,wrist,BOS,8476891,shot-on-goal,77,-7,backhand,8475745,0,1
2022020399,20222023,2,shot-on-goal,77,-7,backhand,BOS,8475745,shot-on-goal,81,-6,backhand,8475745,0,1
2022020399,20222023,2,shot-on-goal,71,-6,wrist,BOS,8470638,shot-on-goal,75,1,backhand,8479365,0,1
2022020400,20222023,1,shot-on-goal,53,18,slap,WSH,8480823,missed-shot,64,15,wrist,8471214,0,2
2022020400,20222023,1,shot-on-goal,36,2,snap,WSH,8476979,shot-on-goal,81,2,wrist,8471698,0,1
2022020400,20222023,1,shot-on-goal,35,6,wrist,EDM,8477498,missed-shot,61,-12,snap,8476879,0,2
2022020400,20222023,2,shot-on-goal,47,-27,snap,WSH,8477511,shot-on-goal,56,36,snap,8476979,0,3
2022020400,20222023,3,shot-on-goal,83,5,wrist,WSH,8471698,shot-on-goal,81,4,wrist,8471698,0,2
2022020401,20222023,2,shot-on-goal,85,-14,backhand,CGY,8478396,shot-on-goal,85,-6,wrist,8475172,0,3
2022020401,20222023,3,shot-on-goal,49,21,snap,ARI,8475760,shot-on-goal,80,4,wrist,8478474,0,1
2022020402,20222023,2,shot-on-goal,55,-2,slap,VAN,8477500,missed-shot,85,-8,backhand,8481535,0,3
2022020402,20222023,3,shot-on-goal,70,15,wrist,MTL,8480887,shot-on-goal,83,0,wrist,8474149,0,2
2022020402,20222023,3,shot-on-goal,63,19,wrist,MTL,8476981,goal,71,-4,wrist,8476981,1,2
2022020403,20222023,1,shot-on-goal,82,-3,snap,NJD,8477425,shot-on-goal,82,-1,snap,8477425,0,2
2022020403,20222023,1,shot-on-goal,77,-9,backhand,CHI,8476915,shot-on-goal,80,-1,backhand,8476960,0,2
2022020403,20222023,3,shot-on-goal,61,32,wrist,NJD,8479407,shot-on-goal,75,-15,wrist,8480002,0,2
2022020404,20222023,1,shot-on-goal,65,31,wrist,PIT,8473507,shot-on-goal,86,7,wrist,8476483,0,3
2022020404,20222023,2,shot-on-goal,53,-4,snap,PIT,8477404,goal,80,3,wrist,8471675,1,1
2022020405,20222023,1,shot-on-goal,78,0,backhand,DET,8480459,shot-on-goal,81,-1,wrist,8477330,0,2
2022020405,20222023,1,shot-on-goal,78,3,wrist,TBL,8475167,shot-on-goal,82,4,tip-in,8478519,0,2
2022020405,20222023,1,shot-on-goal,82,4,tip-in,TBL,8478519,shot-on-goal,81,3,wrist,8479410,0,1
2022020405,20222023,1,shot-on-goal,81,3,wrist,TBL,8479410,shot-on-goal,84,5,poke,8479410,0,1
2022020405,20222023,3,shot-on-goal,66,0,backhand,TBL,8478010,shot-on-goal,40,-17,snap,8478416,0,2
2022020405,20222023,3,shot-on-goal,69,-23,wrist,TBL,8477426,shot-on-goal,82,20,wrist,8477426,0,3
2022020405,20222023,3,shot-on-goal,52,-19,wrist,TBL,8478010,shot-on-goal,70,1,wrist,8479542,0,3
2022020405,20222023,3,shot-on-goal,85,1,wrist,TBL,8478519,shot-on-goal,80,4,deflected,8478519,0,2
2022020406,20222023,1,shot-on-goal,85,-7,wrap-around,OTT,8477353,shot-on-goal,82,10,wrist,8478472,0,1
2022020406,20222023,3,shot-on-goal,85,-5,wrist,LAK,8476479,shot-on-goal,83,0,wrist,8479675,0,1
2022020407,20222023,1,shot-on-goal,81,-10,snap,NYI,8478463,shot-on-goal,84,-4,wrist,8475754,0,1
2022020407,20222023,1,shot-on-goal,76,-1,tip-in,NYI,8475314,shot-on-goal,78,-3,backhand,8475314,0,1
2022020407,20222023,2,shot-on-goal,48,7,slap,NYI,8480865,missed-shot,45,20,wrist,8476917,0,3
2022020407,20222023,2,shot-on-goal,77,13,wrist,STL,8478569,shot-on-goal,85,6,tip-in,8475752,0,1
2022020407,20222023,2,shot-on-goal,80,-13,wrist,STL,8475158,goal,83,-2,backhand,8475158,1,0
2022020407,20222023,2,shot-on-goal,67,-13,snap,NYI,8481601,shot-on-goal,81,-2,wrist,8470610,0,1
2022020407,20222023,3,shot-on-goal,48,8,wrist,STL,8476410,shot-on-goal,79,4,wrist,8476410,0,2
2022020408,20222023,2,shot-on-goal,42,11,wrist,FLA,8477409,missed-shot,80,5,deflected,8482641,0,1
2022020408,20222023,2,shot-on-goal,54,3,wrist,FLA,8479314,shot-on-goal,80,2,tip-in,8477409,0,1
2022020408,20222023,2,shot-on-goal,82,-5,tip-in,FLA,8477933,shot-on-goal,81,-4,wrist,8477933,0,1
2022020408,20222023,2,shot-on-goal,73,-8,wrist,FLA,8470595,shot-on-goal,84,-9,wrist,8470595,0,1
2022020408,20222023,3,shot-on-goal,78,3,wrist,WPG,8471218,missed-shot,87,7,wrist,8482149,0,3
2022020408,20222023,3,shot-on-goal,91,28,wrist,FLA,8470595,shot-on-goal,64,0,wrist,8478400,0,1
2022020409,20222023,1,shot-on-goal,67,-4,snap,DAL,8475794,shot-on-goal,71,-12,wrist,8478975,0,3
2022020409,20222023,3,shot-on-goal,38,10,snap,TOR,8478483,shot-on-goal,62,2,snap,8481582,0,2
2022020410,20222023,2,shot-on-goal,85,12,wrist,CAR,8476921,shot-on-goal,82,5,tip-in,8475855,0,0
2022020411,20222023,1,shot-on-goal,43,28,snap,SEA,8477369,shot-on-goal,81,35,wrist,8475768,0,3
2022020411,20222023,3,shot-on-goal,30,-1,wrist,SEA,8477369,shot-on-goal,83,2,wrist,8479293,0,3
2022020412,20222023,2,shot-on-goal,83,3,poke,CBJ,8476374,shot-on-goal,94,22,wrist,8476374,0,2
2022020413,20222023,1,shot-on-goal,82,10,wrist,WSH,8471214,missed-shot,73,-2,wrist,8471214,0,3
2022020413,20222023,3,shot-on-goal,87,5,wrist,PHI,8480797,shot-on-goal,84,11,wrist,8477948,0,1
2022020413,20222023,3,shot-on-goal,76,5,wrist,WSH,8475149,shot-on-goal,33,28,wrist,8474590,0,3
2022020414,20222023,1,shot-on-goal,58,-31,slap,CGY,8478397,shot-on-goal,74,-2,wrist,8476399,0,1
2022020415,20222023,1,shot-on-goal,42,37,wrist,COL,8478038,shot-on-goal,68,38,wrist,8476948,0,2
2022020415,20222023,1,shot-on-goal,70,-12,wrist,BOS,8478401,shot-on-goal,81,-2,wrist,8471276,0,3
2022020415,20222023,2,shot-on-goal,48,-29,wrist,COL,8473446,missed-shot,75,13,wrist,8483570,0,1
2022020415,20222023,3,shot-on-goal,54,-8,wrist,COL,8480069,missed-shot,78,-25,wrist,8482147,0,2
2022020418,20222023,1,shot-on-goal,78,-25,backhand,VAN,8475171,goal,78,-4,backhand,8478057,1,2
2022020418,20222023,1,shot-on-goal,82,0,tip-in,SJS,8474009,shot-on-goal,76,2,wrist,8474009,0,2
2022020418,20222023,2,shot-on-goal,79,5,wrist,SJS,8476881,shot-on-goal,35,-6,wrist,8478099,0,2
2022020418,20222023,2,shot-on-goal,56,5,wrist,VAN,8478057,shot-on-goal,73,1,wrist,8478057,0,2
2022020418,20222023,2,shot-on-goal,54,-21,wrist,VAN,8474574,shot-on-goal,52,-12,wrist,8478057,0,2
2022020418,20222023,3,shot-on-goal,79,-1,tip-in,VAN,8482496,shot-on-goal,83,4,poke,8477508,0,2
2022020419,20222023,2,shot-on-goal,65,-16,wrist,FLA,8477935,goal,79,2,wrist,8479372,1,2
2022020419,20222023,2,goal,79,2,wrist,FLA,8479372,shot-on-goal,4,39,tip-in,8476393,0,3
2022020419,20222023,2,shot-on-goal,71,-17,wrist,FLA,8477933,shot-on-goal,76,-14,wrist,8477933,0,1
2022020419,20222023,2,shot-on-goal,49,18,wrist,FLA,8476393,goal,80,4,wrist,8482641,1,2
2022020420,20222023,1,shot-on-goal,68,-12,backhand,LAK,8481560,missed-shot,78,22,wrist,8471685,0,2
2022020420,20222023,1,shot-on-goal,58,35,wrist,TOR,8479944,shot-on-goal,61,0,wrist,8474673,0,1
2022020420,20222023,1,shot-on-goal,61,0,wrist,TOR,8474673,shot-on-goal,68,-1,wrist,8474673,0,1
2022020420,20222023,2,shot-on-goal,53,-13,wrist,TOR,8479318,shot-on-goal,65,3,wrist,8478047,0,0
2022020421,20222023,1,shot-on-goal,58,1,wrist,NSH,8475799,shot-on-goal,82,6,wrist,8478468,0,3
2022020421,20222023,2,shot-on-goal,47,16,snap,NSH,8478851,goal,78,3,wrist,8478851,1,3
