player_id,player_name,seasons,total_toi_mins,rush_against_per60_career,rush_against_per60_by_season,team_2526
8481596.0000,Shane Pinto,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4299.4833,24.1285,"{""20202021"": 28.7521, ""20212022"": 37.9825, ""20222023"": 23.4367, ""20232024"": 22.1419, ""20242025"": 25.8134, ""20252026"": 22.2278}",
8474037.0000,James van Riemsdyk,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5599.4500,24.1202,"{""20202021"": 22.2138, ""20212022"": 25.5673, ""20222023"": 24.6001, ""20232024"": 23.5712, ""20242025"": 25.1541, ""20252026"": 22.3948}",
8478502.0000,Dennis Gilbert,"[20202021, 20222023, 20232024, 20242025, 20252026]",1097.2667,24.1145,"{""20202021"": 20.8437, ""20222023"": 20.6667, ""20232024"": 26.3348, ""20242025"": 27.6536, ""20252026"": 14.7783}",
8482089.0000,Jake Neighbours,"[20212022, 20222023, 20232024, 20242025, 20252026]",3879.0333,24.1143,"{""20212022"": 33.7171, ""20222023"": 25.5629, ""20232024"": 24.8888, ""20242025"": 22.7545, ""20252026"": 23.1196}",
8480849.0000,Barrett Hayton,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4900.0833,24.1098,"{""20202021"": 20.889, ""20212022"": 28.4153, ""20222023"": 27.0139, ""20232024"": 24.2255, ""20242025"": 20.6048, ""20252026"": 17.4384}",
8478421.0000,A.J. Greer,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",2656.1833,24.1023,"{""20202021"": 70.1754, ""20212022"": 27.157, ""20222023"": 24.2937, ""20232024"": 25.1131, ""20242025"": 24.114, ""20252026"": 22.1472}",
8482175.0000,JJ Peterka,"[20212022, 20222023, 20232024, 20242025, 20252026]",4546.9000,24.0823,"{""20212022"": 32.1981, ""20222023"": 27.6748, ""20232024"": 23.3897, ""20242025"": 23.1495, ""20252026"": 21.4853}",
8481716.0000,Dmitri Voronkov,"[20232024, 20242025, 20252026]",2634.5833,24.0721,"{""20232024"": 24.2802, ""20242025"": 23.7772, ""20252026"": 24.3768}",
8479619.0000,Michael Carcone,"[20212022, 20222023, 20232024, 20242025, 20252026]",2402.7833,24.0721,"{""20212022"": 29.7003, ""20222023"": 25.3076, ""20232024"": 26.7231, ""20242025"": 21.9887, ""20252026"": 19.7896}",
8481704.0000,Juuso Parssinen,"[20222023, 20232024, 20242025, 20252026]",1864.5000,24.0708,"{""20222023"": 23.0698, ""20232024"": 25.86, ""20242025"": 22.6583, ""20252026"": 25.5558}",
8478483.0000,Mitch Marner,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9632.3500,24.0502,"{""20202021"": 24.5675, ""20212022"": 24.8954, ""20222023"": 24.4695, ""20232024"": 23.3384, ""20242025"": 25.4935, ""20252026"": 19.538}",
8477380.0000,Jonny Brodzinski,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",2070.8167,24.0485,"{""20202021"": 37.0588, ""20212022"": 23.8092, ""20222023"": 21.2099, ""20232024"": 22.1801, ""20242025"": 26.5474, ""20252026"": 23.2001}",
8480073.0000,Erik Brannstrom,"[20202021, 20212022, 20222023, 20232024, 20242025]",4414.0667,24.0459,"{""20202021"": 24.82, ""20212022"": 23.8661, ""20222023"": 23.6296, ""20232024"": 25.0426, ""20242025"": 21.7704}",
8477949.0000,Alex Tuch,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7545.3500,24.0386,"{""20202021"": 18.6998, ""20212022"": 24.9689, ""20222023"": 25.9738, ""20232024"": 22.5051, ""20242025"": 25.4937, ""20252026"": 27.141}",
8477416.0000,Oliver Bjorkstrand,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7113.1500,24.0315,"{""20202021"": 28.0489, ""20212022"": 27.4742, ""20222023"": 21.5564, ""20232024"": 23.9369, ""20242025"": 20.7881, ""20252026"": 22.1603}",
8479638.0000,Justin Brazeau,"[20232024, 20242025, 20252026]",1800.3000,24.0293,"{""20232024"": 21.6789, ""20242025"": 25.7446, ""20252026"": 22.4897}",
8476410.0000,Josh Leivo,"[20202021, 20212022, 20222023]",1084.4833,24.0114,"{""20202021"": 25.6873, ""20212022"": 24.1486, ""20222023"": 22.8543}",
8483489.0000,Fraser Minten,"[20232024, 20242025, 20252026]",1036.1000,23.9745,"{""20232024"": 24.9271, ""20242025"": 26.5058, ""20252026"": 23.2258}",
8474149.0000,Evgenii Dadonov,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5677.3333,23.9479,"{""20202021"": 23.3184, ""20212022"": 21.2451, ""20222023"": 24.3182, ""20232024"": 24.2001, ""20242025"": 26.0623, ""20252026"": 28.7272}",
8482113.0000,Anton Lundell,"[20212022, 20222023, 20232024, 20242025, 20252026]",6660.4000,23.9355,"{""20212022"": 27.5591, ""20222023"": 25.0615, ""20232024"": 22.017, ""20242025"": 22.7726, ""20252026"": 22.5857}",
8484227.0000,Will Smith,"[20242025, 20252026]",1920.2833,23.9340,"{""20242025"": 25.7338, ""20252026"": 21.5298}",
8479996.0000,Cody Glass,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3682.8500,23.9326,"{""20202021"": 18.0488, ""20212022"": 25.9654, ""20222023"": 23.7013, ""20232024"": 23.2061, ""20242025"": 28.0599, ""20252026"": 22.4843}",
8481577.0000,Philip Tomasino,"[20212022, 20222023, 20232024, 20242025, 20252026]",2783.0667,23.9304,"{""20212022"": 23.7477, ""20222023"": 26.5609, ""20232024"": 23.2769, ""20242025"": 22.7336, ""20252026"": 26.1706}",
8476880.0000,Tom Wilson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6990.5000,23.9125,"{""20202021"": 26.4666, ""20212022"": 21.8986, ""20222023"": 25.9667, ""20232024"": 24.5993, ""20242025"": 23.5075, ""20252026"": 23.1194}",
8476479.0000,Phillip Danault,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8185.0333,23.9046,"{""20202021"": 29.324, ""20212022"": 22.8667, ""20222023"": 23.9862, ""20232024"": 21.8824, ""20242025"": 21.3669, ""20252026"": 25.5344}",
8478178.0000,Darren Raddysh,"[20212022, 20222023, 20232024, 20242025, 20252026]",4455.8000,23.9014,"{""20212022"": 32.3311, ""20222023"": 28.329, ""20232024"": 25.119, ""20242025"": 23.1921, ""20252026"": 20.7843}",
8481554.0000,Kaapo Kakko,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5759.6167,23.8870,"{""20202021"": 22.5858, ""20212022"": 24.8764, ""20222023"": 21.5574, ""20232024"": 23.9936, ""20242025"": 24.9653, ""20252026"": 26.6716}",
