player_name,player_id,team_2526,offensive_composite,defensive_score,twoway_composite,rush_against_per60,ci_confirmed,trend,total_toi_mins,sample_confidence,rush_against_per60_by_season,def_trajectory,nf_traj,combined_trajectory
Carl Grundstrom,8479336,PHI,0.5040,0.5870,0.5372,25.0407,False,rising,3433.6167,High,"{""20202021"": 24.4179, ""20212022"": 24.6333, ""20222023"": 26.3576, ""20232024"": 22.2575, ""20242025"": 28.8039, ""20252026"": 23.8845}",stable,stable,elite_trajectory
Bryan Rust,8475810,PIT,0.5550,0.5100,0.5370,26.5998,False,stable,7470.7333,High,"{""20202021"": 24.1656, ""20212022"": 25.9934, ""20222023"": 27.5198, ""20232024"": 28.1215, ""20242025"": 28.723, ""20252026"": 24.1372}",stable,declining,offensive_decline
Sidney Crosby,8471675,PIT,0.4792,0.6220,0.5363,24.3316,False,stable,8460.6000,High,"{""20202021"": 23.7476, ""20212022"": 24.3916, ""20222023"": 24.156, ""20232024"": 24.1335, ""20242025"": 25.7154, ""20252026"": 23.2148}",stable,stable,elite_trajectory
J.T. Compher,8477456,DET,0.6211,0.4052,0.5348,28.7213,False,rising,7681.4000,High,"{""20202021"": 30.699, ""20212022"": 28.5293, ""20222023"": 26.1127, ""20232024"": 30.3426, ""20242025"": 29.1872, ""20252026"": 29.1965}",stable,rising,elite_trajectory
Boone Jenner,8476432,CBJ,0.6584,0.3489,0.5346,29.8625,False,stable,5587.6167,High,"{""20202021"": 30.8144, ""20212022"": 33.6342, ""20222023"": 30.2598, ""20232024"": 27.4535, ""20242025"": 27.894, ""20252026"": 26.6857}",stable,declining,offensive_decline
Tim StÃ¼tzle,8482116,OTT,0.3808,0.7627,0.5335,21.4825,False,rising,8200.1667,High,"{""20202021"": 25.1542, ""20212022"": 21.5265, ""20222023"": 22.2468, ""20232024"": 21.8894, ""20242025"": 19.462, ""20252026"": 19.8128}",stable,rising,elite_trajectory
Nick Cousins,8476393,OTT,0.4728,0.6235,0.5331,24.3012,False,rising,5007.1500,High,"{""20202021"": 25.4097, ""20212022"": 26.7561, ""20222023"": 26.5611, ""20232024"": 21.5599, ""20242025"": 22.2099, ""20252026"": 21.2242}",stable,rising,elite_trajectory
Jamie Benn,8473994,DAL,0.5276,0.5404,0.5327,25.9829,False,rising,7534.9500,High,"{""20202021"": 22.8102, ""20212022"": 30.9154, ""20222023"": 25.3828, ""20232024"": 24.7391, ""20242025"": 26.9076, ""20252026"": 21.0557}",stable,stable,elite_trajectory
Mason McTavish,8482745,ANA,0.5509,0.5054,0.5327,26.6923,False,stable,4315.8500,High,"{""20212022"": 28.5431, ""20222023"": 27.0823, ""20232024"": 25.6521, ""20242025"": 28.6785, ""20252026"": 23.7071}",stable,stable,elite_trajectory
Tyler Seguin,8475794,DAL,0.4925,0.5917,0.5322,24.9446,False,declining,5392.7500,High,"{""20202021"": 30.4588, ""20212022"": 26.856, ""20222023"": 23.2172, ""20232024"": 25.9454, ""20242025"": 22.4937, ""20252026"": 20.7921}",improving,stable,elite_trajectory
David Pastrnak,8477956,BOS,0.3799,0.7599,0.5319,21.5388,False,stable,8749.7833,High,"{""20202021"": 19.9337, ""20212022"": 22.1203, ""20222023"": 21.3616, ""20232024"": 22.1279, ""20242025"": 21.5142, ""20252026"": 21.71}",stable,declining,offensive_decline
Radek Faksa,8476889,DAL,0.5458,0.5109,0.5318,26.5808,False,rising,6020.1333,High,"{""20202021"": 29.1447, ""20212022"": 30.1575, ""20222023"": 24.6264, ""20232024"": 25.1695, ""20242025"": 24.7062, ""20252026"": 23.3593}",stable,declining,offensive_decline
Max Pacioretty,8474157,TOR,0.4082,0.7167,0.5316,22.4142,False,stable,3222.9500,High,"{""20202021"": 21.7427, ""20212022"": 20.2342, ""20222023"": 13.1933, ""20232024"": 21.5847, ""20242025"": 27.8112}",declining,stable,defensive_decline
Conor Garland,8478856,VAN,0.4267,0.6876,0.5311,23.0028,False,rising,6940.9000,High,"{""20202021"": 22.1202, ""20212022"": 25.2422, ""20222023"": 24.5354, ""20232024"": 20.6379, ""20242025"": 21.1308, ""20252026"": 25.7604}",stable,stable,elite_trajectory
Vladimir Tarasenko,8475765,MIN,0.5060,0.5659,0.5300,25.4671,False,rising,6622.6500,High,"{""20202021"": 24.5687, ""20212022"": 27.5465, ""20222023"": 25.4085, ""20232024"": 22.7038, ""20242025"": 27.4485, ""20252026"": 24.592}",stable,declining,offensive_decline
Connor Bedard,8484144,CHI,0.5001,0.5746,0.5299,25.2913,False,stable,3819.5000,High,"{""20232024"": 24.2654, ""20242025"": 26.8185, ""20252026"": 24.144}",stable,declining,offensive_decline
Ryan Strome,8476458,WSH,0.4968,0.5787,0.5295,25.2086,False,stable,7226.1167,High,"{""20202021"": 25.7299, ""20212022"": 24.8297, ""20222023"": 27.2415, ""20232024"": 23.4593, ""20242025"": 24.7175, ""20252026"": 25.4246}",stable,rising,elite_trajectory
Lawson Crouse,8478474,UTA,0.6104,0.4075,0.5292,28.6757,False,rising,6467.5000,High,"{""20202021"": 29.9199, ""20212022"": 30.9079, ""20222023"": 31.7206, ""20232024"": 28.955, ""20242025"": 23.9223, ""20252026"": 25.0363}",improving,declining,offensive_decline
Ryan Hartman,8477451,MIN,0.5334,0.5229,0.5292,26.3386,False,rising,6688.2833,High,"{""20202021"": 31.3408, ""20212022"": 26.5423, ""20222023"": 26.4806, ""20232024"": 23.8063, ""20242025"": 26.6848, ""20252026"": 23.5985}",stable,declining,offensive_decline
Evander Kane,8475169,COL,0.5009,0.5676,0.5276,25.4333,False,stable,5852.9500,High,"{""20202021"": 27.976, ""20212022"": 26.0889, ""20222023"": 23.6146, ""20232024"": 24.3042, ""20242025"": 24.0357, ""20252026"": 26.1392}",stable,rising,elite_trajectory
Elias Lindholm,8477496,BOS,0.5229,0.5325,0.5267,26.1434,False,stable,8441.1333,High,"{""20202021"": 27.8472, ""20212022"": 27.4237, ""20222023"": 25.3366, ""20232024"": 25.5285, ""20242025"": 25.8855, ""20252026"": 23.913}",stable,stable,elite_trajectory
Dylan Holloway,8482077,STL,0.3862,0.7375,0.5267,21.9929,False,declining,3197.4000,High,"{""20212022"": 104.3478, ""20222023"": 24.5474, ""20232024"": 22.7263, ""20242025"": 20.096, ""20252026"": 22.5686}",improving,declining,offensive_decline
Will Cuylle,8482157,OTT,0.4924,0.5777,0.5265,25.2276,False,stable,3153.6833,High,"{""20222023"": 23.7126, ""20232024"": 25.1621, ""20242025"": 25.8096, ""20252026"": 24.5703}",stable,stable,elite_trajectory
Colton Sissons,8476925,VGK,0.6334,0.3645,0.5259,29.5452,False,stable,6571.6333,High,"{""20202021"": 30.9961, ""20212022"": 33.8352, ""20222023"": 32.9622, ""20232024"": 25.5854, ""20242025"": 25.6331, ""20252026"": 26.275}",improving,stable,elite_trajectory
Juraj SlafkovskÃ½,8483515,MTL,0.4088,0.7009,0.5256,22.7332,False,declining,4368.0667,High,"{""20222023"": 24.0554, ""20232024"": 24.5463, ""20242025"": 21.5759, ""20252026"": 21.0558}",stable,declining,offensive_decline
Alex Laferriere,8482155,LAK,0.3884,0.7312,0.5255,22.1193,False,stable,3406.9833,High,"{""20232024"": 21.784, ""20242025"": 21.2319, ""20252026"": 23.7997}",stable,declining,offensive_decline
Yakov Trenin,8478508,MIN,0.5756,0.4492,0.5250,27.8305,False,rising,5902.8833,High,"{""20202021"": 25.4205, ""20212022"": 29.7303, ""20222023"": 29.0663, ""20232024"": 26.0229, ""20242025"": 29.3184, ""20252026"": 25.4502}",stable,declining,offensive_decline
Joel Kiviranta,8481641,NYI,0.4566,0.6262,0.5244,24.2467,False,stable,4021.1667,High,"{""20202021"": 24.2641, ""20212022"": 26.2832, ""20222023"": 24.8574, ""20232024"": 21.898, ""20242025"": 24.739, ""20252026"": 22.2159}",stable,rising,elite_trajectory
Michael McCarron,8477446,NSH,0.6059,0.4019,0.5243,28.7890,False,rising,3593.0333,High,"{""20202021"": 28.6472, ""20212022"": 32.7466, ""20222023"": 35.9271, ""20232024"": 27.0302, ""20242025"": 27.0648, ""20252026"": 26.9692}",stable,declining,offensive_decline
Michael Carcone,8479619,UTA,0.4496,0.6348,0.5237,24.0721,False,stable,2402.7833,Medium,"{""20212022"": 29.7003, ""20222023"": 25.3076, ""20232024"": 26.7231, ""20242025"": 21.9887, ""20252026"": 19.7896}",improving,declining,offensive_decline
Miles Wood,8477425,CBJ,0.6169,0.3832,0.5234,29.1664,False,rising,3859.2333,High,"{""20202021"": 31.091, ""20212022"": 39.2924, ""20222023"": 27.6277, ""20232024"": 27.422, ""20242025"": 27.6547, ""20252026"": 34.2197}",stable,stable,elite_trajectory
Bobby McMann,8482259,TOR,0.5304,0.5122,0.5231,26.5541,False,declining,2682.0667,Medium,"{""20222023"": 23.2697, ""20232024"": 26.2314, ""20242025"": 25.6076, ""20252026"": 28.8116}",stable,declining,offensive_decline
Adam Lowry,8476392,WPG,0.5833,0.4319,0.5227,28.1815,False,rising,6930.0667,High,"{""20202021"": 29.5335, ""20212022"": 30.8107, ""20222023"": 28.0902, ""20232024"": 27.1614, ""20242025"": 28.1254, ""20252026"": 23.9462}",stable,stable,elite_trajectory
Patrick Kane,8474141,DET,0.4308,0.6604,0.5227,23.5529,False,stable,7402.9167,High,"{""20202021"": 25.1881, ""20212022"": 21.5366, ""20222023"": 24.5785, ""20232024"": 24.5466, ""20242025"": 23.7985, ""20252026"": 21.6839}",stable,rising,elite_trajectory
Tanner Pearson,8476871,WPG,0.5718,0.4463,0.5216,27.8899,False,stable,4145.5833,High,"{""20202021"": 30.6985, ""20212022"": 28.1387, ""20222023"": 29.2192, ""20232024"": 25.9345, ""20242025"": 25.9849, ""20252026"": 28.4136}",stable,rising,elite_trajectory
Kasperi Kapanen,8477953,DET,0.4721,0.5944,0.5210,24.8903,False,stable,5308.1000,High,"{""20202021"": 20.4791, ""20212022"": 24.7371, ""20222023"": 26.1751, ""20232024"": 28.676, ""20242025"": 23.8555, ""20252026"": 23.0184}",stable,rising,elite_trajectory
Connor Brown,8477015,NJD,0.5224,0.5184,0.5208,26.4284,False,rising,5746.1000,High,"{""20202021"": 29.2492, ""20212022"": 27.6248, ""20222023"": 26.839, ""20232024"": 24.1781, ""20242025"": 27.3045, ""20252026"": 22.7574}",stable,rising,elite_trajectory
Taylor Raddysh,8479390,NYR,0.4991,0.5484,0.5188,25.8209,False,rising,4847.2333,High,"{""20212022"": 30.0378, ""20222023"": 23.4815, ""20232024"": 26.9378, ""20242025"": 22.6792, ""20252026"": 28.316}",stable,stable,elite_trajectory
Luke Glendening,8476822,NJD,0.6285,0.3506,0.5174,29.8266,False,rising,5401.2167,High,"{""20202021"": 33.1939, ""20212022"": 31.6304, ""20222023"": 28.8823, ""20232024"": 27.4545, ""20242025"": 28.1143, ""20252026"": 29.6545}",stable,declining,offensive_decline
Colin Blackwell,8476278,DAL,0.5197,0.5131,0.5171,26.5368,False,stable,4013.3000,High,"{""20202021"": 27.9551, ""20212022"": 28.6856, ""20222023"": 28.5874, ""20232024"": 25.4248, ""20242025"": 24.6041, ""20252026"": 23.5248}",stable,declining,offensive_decline
Kyle Palmieri,8475151,SEA,0.5073,0.5305,0.5166,26.1845,True,stable,6425.1667,High,"{""20202021"": 29.3267, ""20212022"": 26.1345, ""20222023"": 26.304, ""20232024"": 25.4036, ""20242025"": 25.4777, ""20252026"": 17.8541}",improving,stable,elite_trajectory
Casey Cizikas,8475231,NYI,0.6243,0.3539,0.5161,29.7613,False,rising,6052.1500,High,"{""20202021"": 34.595, ""20212022"": 32.7136, ""20222023"": 29.3174, ""20232024"": 30.2278, ""20242025"": 25.2914, ""20252026"": 24.12}",improving,rising,both_improving
Fabian Zetterlund,8480188,NYR,0.4964,0.5449,0.5158,25.8929,False,rising,4692.4000,High,"{""20212022"": 28.8359, ""20222023"": 26.1423, ""20232024"": 27.3405, ""20242025"": 26.3044, ""20252026"": 20.4483}",stable,rising,elite_trajectory
Scott Laughton,8476872,TOR,0.6097,0.3744,0.5156,29.3462,False,stable,6554.8500,High,"{""20202021"": 30.8906, ""20212022"": 32.2487, ""20222023"": 29.5939, ""20232024"": 27.7363, ""20242025"": 27.0917, ""20252026"": 29.6284}",stable,declining,offensive_decline
A.J. Greer,8478421,FLA,0.4360,0.6333,0.5149,24.1023,False,stable,2656.1833,Medium,"{""20202021"": 70.1754, ""20212022"": 27.157, ""20222023"": 24.2937, ""20232024"": 25.1131, ""20242025"": 24.114, ""20252026"": 22.1472}",improving,stable,elite_trajectory
Joseph Veleno,8480813,MTL,0.4720,0.5784,0.5145,25.2149,False,stable,4409.3000,High,"{""20202021"": 23.0413, ""20212022"": 26.8913, ""20222023"": 23.7136, ""20232024"": 25.5464, ""20242025"": 24.7053, ""20252026"": 25.9144}",stable,declining,offensive_decline
Justin Danforth,8479941,BUF,0.6518,0.3071,0.5139,30.7088,False,stable,2528.2667,Medium,"{""20212022"": 29.2029, ""20222023"": 27.6349, ""20232024"": 32.7166, ""20242025"": 29.1811, ""20252026"": 38.4394}",stable,declining,offensive_decline
Anthony Beauvillier,8478463,ANA,0.5442,0.4665,0.5131,27.4813,False,stable,6587.0167,High,"{""20202021"": 30.0027, ""20212022"": 29.1103, ""20222023"": 24.1104, ""20232024"": 25.675, ""20242025"": 27.0752, ""20252026"": 29.5009}",stable,stable,elite_trajectory
Yegor Sharangovich,8481068,CGY,0.5043,0.5258,0.5129,26.2789,False,stable,6694.3500,High,"{""20202021"": 30.7417, ""20212022"": 30.6289, ""20222023"": 26.1587, ""20232024"": 23.4827, ""20242025"": 23.2739, ""20252026"": 23.8341}",improving,rising,both_improving
Jean-Gabriel Pageau,8476419,NYI,0.5994,0.3790,0.5112,29.2531,False,rising,7396.1500,High,"{""20202021"": 29.0823, ""20212022"": 30.173, ""20222023"": 30.9926, ""20232024"": 30.6453, ""20242025"": 26.4125, ""20252026"": 27.0218}",stable,stable,elite_trajectory
Barclay Goodrow,8476624,SJS,0.6004,0.3730,0.5094,29.3739,False,rising,6689.6167,High,"{""20202021"": 27.1828, ""20212022"": 29.3528, ""20222023"": 27.2276, ""20232024"": 30.881, ""20242025"": 32.5695, ""20252026"": 29.675}",stable,rising,elite_trajectory
Nic Dowd,8475343,WSH,0.6158,0.3462,0.5080,29.9172,False,stable,5878.2333,High,"{""20202021"": 30.8707, ""20212022"": 29.0088, ""20222023"": 30.6286, ""20232024"": 32.3317, ""20242025"": 29.3523, ""20252026"": 26.7337}",stable,stable,elite_trajectory
Paul Cotter,8481032,NJD,0.5407,0.4558,0.5067,27.6980,False,stable,3327.3167,High,"{""20212022"": 32.0994, ""20222023"": 32.4385, ""20232024"": 27.9137, ""20242025"": 24.3085, ""20252026"": 27.3243}",improving,rising,both_improving
Jack Drury,8480835,COL,0.2719,0.8588,0.5066,19.5359,False,stable,3332.3333,High,"{""20212022"": 15.0392, ""20222023"": 17.2696, ""20232024"": 18.9182, ""20242025"": 19.4439, ""20252026"": 22.7416}",declining,declining,both_declining
Alexander Kerfoot,8477021,UTA,0.5257,0.4758,0.5057,27.2930,False,declining,6632.4667,High,"{""20202021"": 26.6431, ""20212022"": 31.3009, ""20222023"": 25.3264, ""20232024"": 28.1427, ""20242025"": 25.7222, ""20252026"": 22.9199}",stable,declining,offensive_decline
Pavel Zacha,8478401,BOS,0.5062,0.5019,0.5045,26.7644,False,stable,7400.1167,High,"{""20202021"": 32.7533, ""20212022"": 27.7281, ""20222023"": 25.613, ""20232024"": 26.4855, ""20242025"": 26.2651, ""20252026"": 22.1721}",stable,declining,offensive_decline
Kevin Hayes,8475763,PIT,0.4885,0.5274,0.5041,26.2462,False,rising,5344.7833,High,"{""20202021"": 28.2618, ""20212022"": 30.5463, ""20222023"": 24.5004, ""20232024"": 24.9822, ""20242025"": 25.3928, ""20252026"": 21.101}",stable,declining,offensive_decline
Andrew Copp,8477429,DET,0.5195,0.4748,0.5016,27.3122,False,rising,7383.5167,High,"{""20202021"": 26.6229, ""20212022"": 26.512, ""20222023"": 27.7689, ""20232024"": 30.8905, ""20242025"": 26.2205, ""20252026"": 24.7196}",stable,declining,offensive_decline
Drake Batherson,8480208,OTT,0.3674,0.7019,0.5012,22.7122,False,rising,7164.4333,High,"{""20202021"": 27.9808, ""20212022"": 24.4626, ""20222023"": 21.0736, ""20232024"": 21.963, ""20242025"": 22.7281, ""20252026"": 19.2355}",stable,stable,elite_trajectory
Brett Howden,8479353,VGK,0.5521,0.4214,0.4998,28.3939,False,stable,4995.4333,High,"{""20202021"": 31.4167, ""20212022"": 27.0155, ""20222023"": 30.3273, ""20232024"": 30.6514, ""20242025"": 26.042, ""20252026"": 24.6796}",improving,declining,offensive_decline
Rickard Rakell,8476483,PIT,0.4027,0.6446,0.4995,23.8726,False,rising,7210.7833,High,"{""20202021"": 21.8228, ""20212022"": 24.9328, ""20222023"": 23.7714, ""20232024"": 21.307, ""20242025"": 26.0895, ""20252026"": 24.3248}",stable,declining,offensive_decline
Steven Lorentz,8478904,TOR,0.4677,0.5460,0.4990,25.8697,False,stable,4230.4333,High,"{""20202021"": 22.9084, ""20212022"": 22.1447, ""20222023"": 28.9014, ""20232024"": 23.2582, ""20242025"": 26.3814, ""20252026"": 30.7978}",declining,declining,both_declining
Trevor Lewis,8473453,LAK,0.5520,0.4159,0.4976,28.5050,False,stable,4428.7000,High,"{""20202021"": 33.5991, ""20212022"": 29.2216, ""20222023"": 27.8232, ""20232024"": 26.5139, ""20242025"": 26.2896}",stable,stable,stable
Kaapo Kakko,8481554,EDM,0.3982,0.6439,0.4965,23.8870,False,rising,5759.6167,High,"{""20202021"": 22.5858, ""20212022"": 24.8764, ""20222023"": 21.5574, ""20232024"": 23.9936, ""20242025"": 24.9653, ""20252026"": 26.6716}",stable,rising,stable
Mitch Marner,8478483,VGK,0.4025,0.6359,0.4958,24.0502,False,rising,9632.3500,High,"{""20202021"": 24.5675, ""20212022"": 24.8954, ""20222023"": 24.4695, ""20232024"": 23.3384, ""20242025"": 25.4935, ""20252026"": 19.538}",stable,declining,offensive_decline
Chandler Stephenson,8476905,SEA,0.4660,0.5405,0.4958,25.9815,False,stable,8648.4667,High,"{""20202021"": 24.3568, ""20212022"": 24.1919, ""20222023"": 27.4072, ""20232024"": 24.4984, ""20242025"": 27.1499, ""20252026"": 28.5338}",stable,declining,offensive_decline
Nico Sturm,8481477,MIN,0.6596,0.2492,0.4955,31.8803,False,stable,4654.2833,High,"{""20202021"": 34.4488, ""20212022"": 32.0358, ""20222023"": 30.6596, ""20232024"": 33.9782, ""20242025"": 30.3286, ""20252026"": 28.2142}",stable,stable,stable
Mattias Janmark,8477406,EDM,0.4799,0.5181,0.4952,26.4348,False,stable,5874.0667,High,"{""20202021"": 26.6476, ""20212022"": 27.0733, ""20222023"": 27.6001, ""20232024"": 24.7089, ""20242025"": 26.0695, ""20252026"": 27.7848}",stable,stable,stable
Jack McBain,8480855,UTA,0.5901,0.3527,0.4951,29.7860,False,rising,3785.0000,High,"{""20212022"": 31.746, ""20222023"": 35.0205, ""20232024"": 28.8608, ""20242025"": 27.0139, ""20252026"": 25.4033}",improving,declining,offensive_decline
Trevor Zegras,8481533,PHI,0.3657,0.6878,0.4945,22.9993,False,stable,5679.3000,High,"{""20202021"": 20.611, ""20212022"": 22.4291, ""20222023"": 23.4146, ""20232024"": 23.2812, ""20242025"": 26.3556, ""20252026"": 20.7019}",stable,rising,stable
Logan O'Connor,8481186,CGY,0.4578,0.5472,0.4935,25.8466,False,declining,5004.9167,High,"{""20202021"": 26.4802, ""20212022"": 27.4992, ""20222023"": 27.1964, ""20232024"": 23.6573, ""20242025"": 24.2285, ""20252026"": 23.5556}",stable,stable,stable
Mathieu Olivier,8479671,CBJ,0.5930,0.3420,0.4926,30.0010,False,stable,3453.8833,High,"{""20202021"": 23.8767, ""20212022"": 23.281, ""20222023"": 37.8322, ""20232024"": 29.2324, ""20242025"": 28.8744, ""20252026"": 27.3326}",stable,declining,offensive_decline
Michael Eyssimont,8479591,STL,0.4050,0.6236,0.4924,24.2986,False,stable,2837.2000,Medium,"{""20212022"": 20.6304, ""20222023"": 25.9997, ""20232024"": 21.5583, ""20242025"": 25.0453, ""20252026"": 27.5953}",declining,rising,defensive_decline
Eric Robinson,8480762,CAR,0.5566,0.3927,0.4911,28.9744,False,stable,4791.8167,High,"{""20202021"": 28.0798, ""20212022"": 34.9389, ""20222023"": 38.1777, ""20232024"": 28.7336, ""20242025"": 20.3378, ""20252026"": 20.3666}",improving,stable,stable
Viktor Arvidsson,8478042,BOS,0.3012,0.7753,0.4908,21.2274,False,rising,5534.3667,High,"{""20202021"": 23.8245, ""20212022"": 18.8978, ""20222023"": 21.1944, ""20232024"": 17.3084, ""20242025"": 22.8771, ""20252026"": 21.4396}",stable,rising,stable
Adam Henrique,8474641,EDM,0.4955,0.4830,0.4905,27.1460,False,stable,6487.1500,High,"{""20202021"": 27.3504, ""20212022"": 24.5859, ""20222023"": 29.756, ""20232024"": 27.8357, ""20242025"": 26.958, ""20252026"": 24.6484}",stable,stable,stable
Ilya Mikheyev,8481624,CHI,0.4207,0.5912,0.4889,24.9547,False,stable,5864.2167,High,"{""20202021"": 27.9809, ""20212022"": 24.7732, ""20222023"": 25.1209, ""20232024"": 21.1499, ""20242025"": 24.9147, ""20252026"": 27.5218}",stable,stable,stable
Erik Haula,8475287,NSH,0.5081,0.4600,0.4889,27.6123,False,stable,6975.1500,High,"{""20202021"": 29.6385, ""20212022"": 28.9777, ""20222023"": 26.2173, ""20232024"": 25.7273, ""20242025"": 28.0496, ""20252026"": 28.1469}",stable,declining,offensive_decline
Nathan Bastian,8479414,DAL,0.5144,0.4449,0.4866,27.9168,False,stable,3453.8333,High,"{""20202021"": 33.1626, ""20212022"": 29.0772, ""20222023"": 29.0236, ""20232024"": 23.0986, ""20242025"": 26.9857, ""20252026"": 20.9811}",improving,stable,stable
Troy Terry,8478873,ANA,0.3478,0.6933,0.4860,22.8862,False,stable,6929.0667,High,"{""20202021"": 22.9395, ""20212022"": 23.2937, ""20222023"": 22.8874, ""20232024"": 22.7769, ""20242025"": 24.397, ""20252026"": 19.2339}",stable,stable,stable
Mikael Backlund,8474150,CGY,0.4403,0.5539,0.4857,25.7102,False,rising,7974.2667,High,"{""20202021"": 27.4371, ""20212022"": 26.1454, ""20222023"": 23.8491, ""20232024"": 24.7801, ""20242025"": 26.7557, ""20252026"": 26.1898}",stable,stable,stable
Jordan Greenway,8478413,BUF,0.5566,0.3708,0.4823,29.4187,False,declining,4801.0333,High,"{""20202021"": 31.4397, ""20212022"": 28.519, ""20222023"": 28.1211, ""20232024"": 29.518, ""20242025"": 28.3026, ""20252026"": 30.9168}",stable,rising,stable
Jordan Kyrou,8479385,STL,0.3469,0.6838,0.4817,23.0789,False,stable,7375.5667,High,"{""20202021"": 24.4493, ""20212022"": 25.9761, ""20222023"": 24.4255, ""20232024"": 21.4543, ""20242025"": 21.078, ""20252026"": 20.0867}",stable,rising,stable
Nikolaj Ehlers,8477940,TOR,0.2844,0.7767,0.4813,21.1988,False,stable,6206.9667,High,"{""20202021"": 23.3144, ""20212022"": 23.0302, ""20222023"": 20.9264, ""20232024"": 21.3775, ""20242025"": 21.9245, ""20252026"": 15.4518}",improving,declining,offensive_decline
Alexander Wennberg,8477505,SJS,0.4399,0.5422,0.4808,25.9470,False,stable,8447.2333,High,"{""20202021"": 28.4376, ""20212022"": 24.7359, ""20222023"": 25.2692, ""20232024"": 26.7916, ""20242025"": 25.3611, ""20252026"": 25.4896}",stable,declining,offensive_decline
Cutter Gauthier,8483445,ANA,0.4484,0.5273,0.4800,26.2495,False,stable,1869.7500,Low,"{""20232024"": 23.3766, ""20242025"": 28.2607, ""20252026"": 23.25}",stable,declining,offensive_decline
Matt Duchene,8475168,PIT,0.3847,0.6217,0.4795,24.3370,False,stable,7526.8167,High,"{""20202021"": 25.2877, ""20212022"": 25.2929, ""20222023"": 25.0513, ""20232024"": 24.3598, ""20242025"": 23.9217, ""20252026"": 20.8676}",stable,rising,stable
Alex DeBrincat,8479337,DET,0.3322,0.6919,0.4761,22.9150,False,stable,8200.7333,High,"{""20202021"": 24.5497, ""20212022"": 23.0486, ""20222023"": 21.713, ""20232024"": 24.1989, ""20242025"": 23.1457, ""20252026"": 20.5088}",stable,stable,stable
Philipp Kurashev,8480798,DAL,0.4506,0.5095,0.4742,26.6085,False,stable,5238.1833,High,"{""20202021"": 24.5024, ""20212022"": 25.6864, ""20222023"": 29.8959, ""20232024"": 24.3817, ""20242025"": 27.7528, ""20252026"": 28.6025}",stable,rising,stable
Conor Sheary,8477839,NYR,0.4211,0.5431,0.4699,25.9299,False,stable,4657.9500,High,"{""20202021"": 24.7507, ""20212022"": 25.4448, ""20222023"": 30.1609, ""20232024"": 20.4207, ""20242025"": 24.3529, ""20252026"": 25.4003}",stable,declining,offensive_decline
Jason Dickinson,8477450,CHI,0.4513,0.4964,0.4693,26.8745,False,stable,5806.9833,High,"{""20202021"": 26.7345, ""20212022"": 29.8611, ""20222023"": 29.5841, ""20232024"": 24.0947, ""20242025"": 26.4939, ""20252026"": 24.4777}",stable,stable,stable
Noah Gregor,8479393,NSH,0.5529,0.3437,0.4692,29.9671,False,stable,3567.9167,High,"{""20202021"": 31.558, ""20212022"": 29.4596, ""20222023"": 31.8046, ""20232024"": 29.9884, ""20242025"": 31.2594, ""20252026"": 21.954}",stable,rising,stable
Curtis Lazar,8477508,EDM,0.5930,0.2751,0.4658,31.3568,False,rising,3949.3833,High,"{""20202021"": 36.5662, ""20212022"": 33.8279, ""20222023"": 30.5004, ""20232024"": 26.5165, ""20242025"": 29.4607, ""20252026"": 28.6586}",stable,declining,offensive_decline
Teuvo Teravainen,8476882,LAK,0.2109,0.8421,0.4634,19.8745,False,declining,7055.2833,High,"{""20202021"": 21.1943, ""20212022"": 20.3314, ""20222023"": 17.423, ""20232024"": 17.8087, ""20242025"": 21.5787, ""20252026"": 22.6618}",declining,declining,both_declining
Isac LundestrÃ¶m,8480806,DET,0.5593,0.3145,0.4614,30.5584,False,declining,5026.4333,High,"{""20202021"": 25.3988, ""20212022"": 30.9481, ""20222023"": 36.0261, ""20232024"": 28.0534, ""20242025"": 31.2048, ""20252026"": 28.8956}",stable,stable,stable
Victor Olofsson,8478109,COL,0.3154,0.6797,0.4611,23.1628,False,rising,5312.8333,High,"{""20202021"": 24.2094, ""20212022"": 24.7509, ""20222023"": 23.8521, ""20232024"": 23.9993, ""20242025"": 20.2833, ""20252026"": 20.9643}",stable,declining,offensive_decline
Taylor Hall,8475791,CAR,0.2838,0.7261,0.4607,22.2222,False,rising,5888.7167,High,"{""20202021"": 21.9388, ""20212022"": 24.6835, ""20222023"": 23.8616, ""20232024"": 20.2082, ""20242025"": 20.9833, ""20252026"": 17.9992}",stable,rising,stable
Mark Kastelic,8480355,NJD,0.4656,0.4518,0.4601,27.7775,False,stable,2453.7833,Medium,"{""20212022"": 32.6679, ""20222023"": 30.5243, ""20232024"": 25.1524, ""20242025"": 26.6551, ""20252026"": 27.2673}",stable,declining,offensive_decline
Owen Tippett,8480015,PHI,0.3132,0.6776,0.4590,23.2042,False,stable,6128.2000,High,"{""20202021"": 26.5709, ""20212022"": 22.0316, ""20222023"": 25.5754, ""20232024"": 22.1366, ""20242025"": 21.9996, ""20252026"": 21.5829}",stable,rising,stable
Max Domi,8477503,TOR,0.4222,0.5130,0.4585,26.5392,False,declining,6748.5167,High,"{""20202021"": 27.2998, ""20212022"": 26.7395, ""20222023"": 25.9901, ""20232024"": 26.7896, ""20242025"": 25.1712, ""20252026"": 28.3966}",stable,declining,offensive_decline
